
Integration time [ms]:   1.500
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 3
Data measured with spectrometer [name]: 1908047U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
898.939; 2668.517;    2.652;12404.012
899.465; 2697.339;    2.444;12498.476
899.991; 2732.072;    2.314;12629.896
900.517; 2768.254;    2.446;12771.473
901.043; 2842.494;    3.206;12896.053
901.569; 2908.213;    3.334;13125.071
902.094; 2989.399;    3.354;13310.450
902.620; 3060.772;    3.176;13481.510
903.146; 3129.132;    3.120;13618.001
903.671; 3224.503;    3.769;13806.183
904.197; 3320.928;    4.130;14011.966
904.722; 3376.702;    3.550;14206.348
905.247; 3437.414;    3.282;14293.041
905.773; 3527.426;    3.019;14464.986
906.298; 3623.679;    3.240;14709.578
906.823; 3720.520;    3.577;14982.038
907.348; 3832.611;    3.473;15265.006
907.874; 3961.217;    2.982;15511.556
908.399; 4110.121;    2.692;15835.110
908.924; 4277.260;    3.016;16200.273
909.449; 4391.204;    3.177;16508.785
909.974; 4555.099;    3.036;16923.283
910.498; 4732.669;    2.793;17328.609
911.023; 4909.039;    2.434;17761.566
911.548; 5103.276;    2.523;18187.576
912.073; 5333.765;    3.410;18667.494
912.597; 5562.042;    3.563;19198.959
913.122; 5821.294;    3.259;19742.561
913.646; 6080.847;    3.086;20224.523
914.171; 6352.957;    2.784;20722.605
914.695; 6624.950;    2.906;21222.521
915.220; 6905.237;    3.034;21806.916
915.744; 7166.791;    2.206;22301.039
916.268; 7478.035;    1.524;22873.074
916.792; 7835.260;    1.380;23530.238
917.317; 8204.507;    1.507;24224.422
917.841; 8606.721;    2.016;24937.467
918.365; 9043.982;    2.123;25646.908
918.889; 9507.614;    1.912;26364.502
919.413; 9977.695;    1.887;27100.746
919.937;10435.671;    2.030;27777.152
920.460;10905.121;    2.297;28402.709
920.984;11436.097;    2.373;29150.492
921.508;12003.898;    2.309;29881.307
922.032;12575.510;    2.120;30680.703
922.555;13140.001;    2.004;31518.904
923.079;13747.647;    2.273;32388.623
923.602;14410.891;    2.616;33302.730
924.126;15078.358;    2.520;34195.930
924.649;15747.162;    2.530;34920.207
925.173;16417.704;    2.380;35716.066
925.696;17138.072;    2.843;36464.445
926.219;17886.462;    3.130;37299.285
926.742;18644.965;    2.983;38146.891
927.265;19416.678;    2.573;38976.273
927.788;20212.005;    2.239;39875.109
928.311;21009.107;    2.272;40773.555
928.834;21821.230;    2.582;41666.059
929.357;22620.647;    2.447;42550.793
929.880;23460.941;    2.117;43384.668
930.403;24362.414;    1.910;44289.578
930.926;25267.448;    2.197;45200.805
931.448;26120.325;    2.784;45881.578
931.971;27044.245;    3.134;46748.977
932.494;27963.985;    2.839;47677.344
933.016;28916.594;    2.637;48568.527
933.539;29846.187;    2.913;49428.512
934.061;30710.020;    3.514;50230.582
934.583;31529.990;    3.579;51015.633
935.106;32434.554;    3.426;51997.719
935.628;33169.697;    2.893;52761.930
936.150;33914.417;    2.750;53433.273
936.672;34595.782;    2.960;54131.781
937.194;35307.175;    3.810;54823.695
937.717;36004.888;    3.719;55589.617
938.238;36664.062;    3.602;56270.785
938.760;37288.348;    3.463;56925.250
939.282;37923.628;    3.720;57699.832
939.804;38463.824;    4.132;58443.074
940.326;38919.547;    3.876;59032.020
940.848;39315.995;    2.803;59697.023
941.369;39686.387;    2.282;60207.105
941.891;40051.752;    2.270;60739.371
942.412;40285.184;    2.580;61146.535
942.934;40494.471;    2.636;61415.410
943.455;40697.327;    2.512;61732.191
943.977;40886.527;    2.326;62112.648
944.498;40985.038;    2.294;62365.422
945.019;41051.060;    2.513;62637.707
945.540;41096.517;    2.769;62854.461
946.061;41109.860;    2.576;63095.852
946.583;41092.068;    2.217;63332.723
947.104;40936.435;    1.809;63457.359
947.625;40777.091;    2.222;63582.199
948.145;40597.392;    2.652;63622.527
948.666;40349.092;    2.642;63622.547
949.187;40037.400;    2.070;63622.547
949.708;39738.814;    1.747;63622.547
950.229;39504.061;    2.222;63622.547
950.749;39297.362;    2.880;63622.547
951.270;39013.754;    2.917;63622.547
951.790;38702.852;    2.654;63622.547
952.311;38348.260;    2.417;63622.547
952.831;37952.780;    2.617;63622.547
953.351;37549.538;    3.192;63622.547
953.872;37106.690;    3.172;63622.547
954.392;36661.342;    2.917;63622.547
954.912;36224.714;    2.380;63622.547
955.432;35724.055;    2.290;63622.547
955.952;35254.097;    2.739;63622.547
956.472;34803.884;    3.084;63622.547
956.992;34322.817;    2.762;63622.547
957.512;33762.258;    2.264;63622.547
958.032;33199.098;    1.833;63532.262
958.552;32701.767;    2.784;63504.820
959.072;32217.004;    3.216;63364.914
959.591;31763.825;    3.274;63263.574
960.111;31332.435;    2.850;63196.781
960.630;30869.512;    2.557;62986.195
961.150;30450.025;    2.799;62841.500
961.669;30049.770;    3.302;62742.633
962.189;29593.231;    2.752;62557.477
962.708;29199.458;    2.359;62371.625
963.227;28781.257;    1.872;62226.809
963.746;28325.760;    1.930;61942.617
964.266;27890.685;    2.306;61691.484
964.785;27473.000;    2.304;61331.680
965.304;27103.025;    2.217;61078.941
965.823;26736.578;    1.949;60635.340
966.342;26358.648;    1.766;60428.191
966.860;26004.645;    2.210;60120.004
967.379;25657.432;    2.429;59792.289
967.898;25294.145;    2.300;59497.418
968.417;24898.124;    2.090;59213.414
968.935;24482.067;    1.716;58832.531
969.454;24137.548;    1.984;58614.277
969.972;23820.787;    2.612;58243.492
970.491;23438.064;    2.547;57838.348
971.009;23044.958;    2.454;57435.824
971.527;22711.077;    2.204;57056.234
972.046;22420.887;    2.647;56576.109
972.564;22131.527;    3.236;56133.441
973.082;21841.224;    3.280;55759.000
973.600;21475.592;    2.760;55278.211
974.118;21200.197;    2.382;54927.426
974.636;21000.158;    2.372;54614.387
975.154;20808.390;    2.960;54394.617
975.672;20570.228;    2.902;54197.617
976.190;20356.900;    2.726;53941.109
976.707;20119.165;    2.676;53640.688
977.225;19914.971;    2.637;53398.617
977.743;19687.614;    3.109;53041.590
978.260;19430.044;    3.257;52707.586
978.778;19194.337;    2.950;52226.055
979.295;18998.054;    2.624;51865.840
979.813;18789.167;    2.294;51533.199
980.330;18558.531;    2.270;51120.422
980.847;18332.032;    2.719;50668.754
981.364;18128.361;    2.684;50289.602
981.882;17939.740;    2.644;49911.637
982.399;17760.505;    2.589;49598.129
982.916;17568.415;    2.517;49259.723
983.433;17385.638;    2.962;48947.969
983.950;17219.575;    3.203;48633.215
984.466;17081.254;    3.113;48387.238
984.983;16920.805;    2.673;48042.805
985.500;16777.500;    2.572;47802.168
986.017;16615.560;    2.683;47532.930
986.533;16496.180;    2.923;47317.250
987.050;16381.135;    2.903;46966.617
987.566;16246.680;    2.587;46668.813
988.083;16156.547;    2.309;46380.609
988.599;16101.874;    2.834;46166.215
989.115;16040.708;    3.257;45851.758
989.632;15950.064;    3.287;45588.469
990.148;15820.280;    2.962;45174.547
990.664;15691.775;    2.346;44854.375
991.180;15638.560;    2.416;44672.984
991.696;15564.142;    2.682;44452.504
992.212;15457.610;    2.522;44152.266
992.728;15364.831;    1.972;43964.152
993.244;15316.275;    1.713;43750.309
993.759;15302.200;    1.810;43581.016
994.275;15292.378;    2.432;43455.055
994.791;15230.665;    2.527;43199.113
995.306;15175.650;    2.440;42908.988
995.822;15120.642;    2.209;42579.008
996.337;15067.020;    2.030;42137.359
996.853;15002.702;    2.282;41768.715
997.368;14928.891;    2.360;41480.547
997.883;14889.034;    2.197;41091.008
998.399;14882.540;    2.144;40724.305
998.914;14845.585;    2.007;40468.547
999.429;14851.371;    2.112;40357.430
999.944;14902.505;    2.557;40297.449
1000.459;14950.745;    2.383;40163.867
1000.974;14977.378;    2.330;39916.711
1001.489;14916.970;    1.780;39623.426
1002.003;14887.765;    1.487;39384.430
1002.518;14906.830;    1.920;39180.191
1003.033;14905.974;    2.064;38910.250
1003.547;14859.452;    1.912;38641.512
1004.062;14826.251;    1.749;38428.656
1004.576;14789.988;    1.609;38101.621
1005.091;14834.295;    2.179;37897.547
1005.605;14858.034;    2.549;37715.797
1006.119;14863.990;    2.143;37495.773
1006.634;14858.174;    1.790;37185.254
1007.148;14886.808;    1.649;36862.855
1007.662;14925.884;    1.896;36473.949
1008.176;14995.797;    2.389;36386.141
1008.690;15047.075;    2.346;36271.355
1009.204;15064.561;    2.019;36016.840
1009.718;15075.355;    1.769;35684.918
1010.232;15136.378;    2.030;35388.047
1010.745;15146.490;    2.490;35116.422
1011.259;15154.807;    2.697;34913.055
1011.773;15193.535;    2.347;34621.551
1012.286;15257.367;    2.146;34371.059
1012.800;15330.967;    2.349;34085.102
1013.313;15454.211;    3.010;33880.461
1013.827;15529.991;    3.240;33727.223
1014.340;15643.381;    3.039;33545.277
1014.853;15727.368;    2.664;33300.844
1015.366;15766.041;    2.482;32898.785
1015.879;15790.968;    2.762;32553.359
1016.392;15824.400;    2.932;32282.133
1016.905;15841.034;    2.604;32026.051
1017.418;15882.898;    2.217;31785.176
1017.931;15927.204;    1.953;31554.885
1018.444;15986.791;    2.086;31295.619
1018.957;16058.860;    2.570;31150.408
1019.469;16149.422;    2.520;30979.613
1019.982;16241.634;    2.150;30731.809
1020.495;16300.568;    1.846;30422.285
1021.007;16359.430;    1.850;30041.791
1021.520;16418.115;    2.164;29747.840
1022.032;16493.594;    2.184;29453.471
1022.544;16602.292;    1.869;29166.754
1023.056;16675.012;    1.552;28804.457
1023.569;16743.071;    1.537;28556.045
1024.081;16851.068;    1.987;28375.811
1024.593;16932.925;    2.284;28091.252
1025.105;17011.651;    2.132;27792.154
1025.617;17101.432;    1.929;27553.668
1026.128;17155.138;    1.774;27290.357
1026.640;17237.355;    2.229;27076.352
1027.152;17319.684;    2.630;26809.574
1027.664;17408.471;    2.722;26490.369
1028.175;17533.012;    2.654;26329.713
1028.687;17620.057;    2.337;26039.875
1029.198;17670.825;    2.503;25655.727
1029.710;17773.012;    3.090;25365.354
1030.221;17852.575;    3.069;25063.055
1030.732;17946.007;    2.882;24800.590
1031.244;18000.794;    2.433;24537.537
1031.755;18037.928;    2.137;24251.926
1032.266;18107.992;    2.573;24028.807
1032.777;18200.292;    2.790;23860.662
1033.288;18246.191;    2.463;23568.455
1033.799;18330.901;    2.336;23215.146
1034.309;18448.101;    2.343;22963.000
1034.820;18543.400;    2.717;22662.727
1035.331;18664.855;    3.333;22417.885
1035.842;18743.165;    3.277;22090.092
1036.352;18872.295;    3.279;21801.348
1036.863;19032.144;    3.303;21652.621
1037.373;19104.482;    3.344;21424.164
1037.883;19145.701;    3.799;21041.703
1038.394;19283.838;    4.207;20804.199
1038.904;19387.317;    3.833;20515.896
1039.414;19501.288;    3.537;20313.012
1039.924;19570.195;    3.119;20077.188
1040.434;19604.265;    3.119;19719.982
1040.944;19725.304;    3.030;19532.789
1041.454;19819.440;    2.576;19384.912
1041.964;19836.102;    1.752;19087.643
1042.474;19899.058;    1.684;18844.938
1042.984;19978.428;    2.099;18594.365
1043.493;20036.424;    2.466;18367.119
1044.003;20118.525;    2.487;18155.055
1044.513;20185.215;    2.329;17871.613
1045.022;20247.755;    2.163;17585.314
1045.531;20349.504;    2.847;17309.871
1046.041;20390.424;    3.176;16993.605
1046.550;20446.992;    3.082;16713.688
1047.059;20510.694;    2.839;16379.297
1047.568;20597.604;    2.723;16151.854
1048.077;20684.887;    2.920;15980.566
1048.586;20795.142;    3.289;15843.576
1049.095;20849.938;    2.837;15698.096
1049.604;20962.790;    2.484;15584.145
1050.113;21068.528;    2.252;15427.253
1050.622;21175.530;    2.439;15308.589
1051.131;21224.127;    2.810;15082.664
1051.639;21284.524;    2.864;14862.076
1052.148;21356.108;    2.637;14645.816
1052.656;21475.594;    2.717;14487.964
1053.165;21547.244;    2.860;14279.916
1053.673;21605.390;    3.250;14054.473
1054.181;21655.835;    3.344;13876.803
1054.689;21722.108;    3.040;13713.152
1055.198;21764.847;    2.759;13537.778
1055.706;21774.162;    2.224;13324.923
1056.214;21775.691;    2.103;13131.906
1056.722;21753.718;    2.044;12938.912
1057.230;21776.711;    1.694;12785.721
1057.737;21768.157;    1.372;12564.434
1058.245;21757.208;    1.187;12349.795
1058.753;21750.045;    1.197;12117.972
1059.260;21744.447;    1.950;11907.732
1059.768;21692.892;    2.176;11648.731
1060.275;21679.021;    2.266;11439.057
1060.783;21635.717;    2.082;11230.695
1061.290;21646.214;    2.136;11094.542
1061.798;21657.222;    2.334;10972.809
1062.305;21685.977;    3.027;10880.651
1062.812;21676.014;    2.983;10728.360
1063.319;21688.540;    2.737;10627.897
1063.826;21704.454;    2.776;10498.917
1064.333;21697.008;    3.279;10372.106
1064.840;21654.218;    3.453;10197.577
1065.347;21603.090;    3.526;10012.375
1065.853;21502.395;    2.713; 9772.009
1066.360;21457.708;    2.362; 9597.981
1066.867;21432.521;    2.513; 9465.561
1067.373;21403.612;    2.569; 9357.037
1067.880;21394.701;    2.506; 9242.722
1068.386;21399.162;    2.879; 9132.897
1068.893;21388.862;    2.800; 9048.545
1069.399;21394.928;    3.000; 9030.695
1069.905;21370.715;    3.579; 8954.759
1070.411;21298.604;    3.569; 8798.769
1070.917;21205.355;    3.347; 8647.953
1071.423;21080.021;    3.076; 8453.875
1071.929;20967.242;    2.506; 8304.103
1072.435;20833.590;    2.697; 8115.749
1072.941;20724.927;    3.044; 7933.825
1073.447;20619.115;    2.792; 7803.302
1073.952;20530.654;    2.643; 7733.983
1074.458;20452.690;    2.493; 7656.602
1074.963;20378.987;    2.722; 7592.441
1075.469;20285.087;    2.964; 7512.932
1075.974;20232.780;    3.243; 7468.063
1076.480;20117.525;    2.909; 7376.791
1076.985;19982.741;    2.632; 7261.283
1077.490;19837.057;    2.774; 7114.183
1077.995;19682.015;    3.122; 6976.710
1078.500;19516.298;    3.053; 6843.616
1079.005;19380.370;    2.957; 6752.896
1079.510;19224.350;    2.196; 6668.232
1080.015;19116.854;    2.196; 6636.338
1080.520;18990.988;    2.507; 6585.188
1081.024;18865.067;    2.746; 6518.342
1081.529;18708.452;    2.454; 6424.997
1082.034;18541.247;    2.220; 6316.505
1082.538;18379.015;    2.122; 6217.849
1083.043;18210.572;    2.567; 6112.647
1083.547;17970.435;    2.839; 5910.792
1084.051;17776.822;    2.799; 5784.195
1084.556;17577.395;    2.287; 5659.222
1085.060;17439.775;    2.177; 5615.208
1085.564;17332.482;    2.460; 5618.755
1086.068;17154.220;    2.744; 5536.627
1086.572;16962.670;    2.696; 5430.294
1087.076;16854.877;    2.346; 5439.927
1087.579;16713.257;    2.072; 5404.441
1088.083;16568.767;    2.159; 5376.665
1088.587;16429.882;    2.490; 5355.822
1089.091;16262.604;    2.607; 5288.697
1089.594;16144.564;    2.523; 5284.645
1090.098;16037.142;    2.460; 5291.539
1090.601;15879.205;    2.553; 5244.263
1091.104;15720.931;    2.830; 5195.975
1091.608;15573.798;    3.040; 5150.841
1092.111;15397.291;    2.816; 5072.273
1092.614;15225.722;    2.429; 5008.488
1093.117;15049.655;    2.024; 4942.912
1093.620;14877.174;    2.177; 4875.650
1094.123;14733.744;    2.384; 4829.920
1094.626;14620.772;    2.306; 4815.296
1095.128;14511.168;    2.209; 4803.711
1095.631;14385.638;    1.953; 4762.972
1096.134;14329.315;    2.140; 4802.609
1096.636;14217.660;    2.423; 4762.596
1097.139;14128.320;    2.472; 4759.360
1097.641;14007.281;    2.163; 4711.942
1098.144;13911.004;    1.896; 4694.844
1098.646;13803.881;    1.749; 4653.817
1099.148;13711.424;    2.306; 4617.034
1099.650;13589.967;    2.543; 4541.768
1100.152;13562.345;    2.624; 4591.478
1100.654;13521.942;    2.053; 4606.142
1101.156;13477.094;    1.739; 4603.552
1101.658;13466.608;    2.094; 4649.595
1102.160;13442.447;    2.372; 4676.285
1102.661;13412.938;    2.084; 4691.736
1103.163;13371.077;    1.644; 4682.379
1103.665;13295.251;    1.396; 4610.822
1104.166;13255.990;    2.013; 4592.904
1104.668;13236.991;    2.654; 4596.018
1105.169;13169.034;    2.604; 4517.614
1105.670;13172.062;    2.594; 4541.507
1106.171;13164.894;    2.633; 4537.230
1106.673;13147.621;    2.646; 4521.662
1107.174;13157.240;    3.170; 4534.950
1107.675;13132.838;    3.092; 4504.059
1108.176;13124.035;    2.919; 4492.615
1108.677;13126.210;    2.780; 4496.758
1109.177;13083.370;    2.736; 4410.517
1109.678;13064.635;    2.997; 4375.675
1110.179;13090.080;    3.584; 4392.108
1110.679;13084.935;    3.229; 4371.376
1111.180;13108.594;    2.934; 4386.493
1111.680;13130.042;    2.722; 4401.255
1112.181;13126.888;    2.937; 4382.575
1112.681;13128.260;    3.180; 4381.578
1113.181;13116.001;    2.914; 4349.369
1113.681;13092.982;    2.363; 4313.968
1114.181;13066.597;    2.090; 4282.822
1114.681;13021.975;    2.232; 4218.349
1115.181;12950.468;    2.617; 4122.668
1115.681;12903.325;    2.642; 4071.019
1116.181;12844.157;    2.194; 4013.261
1116.681;12796.745;    2.032; 3984.944
1117.180;12715.634;    1.989; 3922.824
1117.680;12616.394;    2.422; 3841.386
1118.179;12531.668;    2.506; 3786.503
1118.679;12455.731;    2.299; 3752.450
1119.178;12370.957;    1.994; 3702.206
1119.677;12289.830;    1.892; 3669.481
1120.177;12192.478;    2.096; 3623.697
1120.676;12085.558;    2.334; 3572.163
1121.175;11971.492;    2.174; 3514.432
1121.674;11849.692;    1.890; 3471.236
1122.173;11737.651;    1.629; 3444.517
1122.672;11590.837;    1.823; 3383.060
1123.170;11443.638;    2.270; 3329.537
1123.669;11280.205;    2.413; 3257.476
1124.168;11118.911;    2.217; 3185.566
1124.666;10980.080;    2.097; 3157.632
1125.165;10823.618;    2.352; 3100.342
1125.663;10650.174;    2.784; 3024.888
1126.161;10481.104;    2.783; 2957.844
1126.660;10307.888;    2.483; 2888.217
1127.158;10154.328;    2.226; 2847.043
1127.656; 9999.417;    2.394; 2805.782
1128.154; 9829.174;    2.723; 2743.097
1128.652; 9664.025;    2.927; 2695.135
1129.150; 9485.125;    2.743; 2629.151
1129.648; 9321.010;    3.150; 2584.330
1130.145; 9150.265;    3.444; 2529.145
1130.643; 8983.415;    3.749; 2482.469
1131.141; 8795.962;    3.964; 2407.491
1131.638; 8610.031;    3.662; 2327.719
1132.136; 8429.324;    3.180; 2248.120
1132.633; 8273.708;    3.030; 2204.013
1133.130; 8100.438;    2.537; 2135.113
1133.628; 7949.098;    2.604; 2093.670
1134.125; 7779.754;    2.526; 2025.073
1134.622; 7649.084;    2.144; 2010.190
1135.119; 7510.935;    1.992; 1985.589
1135.616; 7357.387;    2.067; 1938.569
1136.113; 7201.395;    2.550; 1885.344
1136.610; 7077.078;    2.687; 1871.835
1137.106; 6936.421;    2.326; 1833.252
1137.603; 6794.122;    2.083; 1792.829
1138.100; 6645.788;    2.197; 1737.667
1138.596; 6507.864;    2.414; 1692.750
1139.092; 6386.410;    2.806; 1671.765
1139.589; 6264.212;    2.634; 1650.065
1140.085; 6124.392;    2.349; 1599.450
1140.581; 5986.108;    2.139; 1546.986
1141.077; 5879.022;    2.413; 1532.773
1141.573; 5764.171;    2.539; 1506.949
1142.069; 5653.982;    2.557; 1489.667
1142.565; 5537.760;    2.262; 1457.024
1143.061; 5426.848;    1.889; 1426.755
1143.557; 5312.694;    2.149; 1396.590
1144.053; 5196.808;    2.483; 1360.365
1144.548; 5072.268;    2.506; 1305.560
1145.044; 4967.037;    2.410; 1281.092
1145.539; 4870.738;    2.326; 1266.983
1146.035; 4767.992;    2.292; 1240.785
1146.530; 4675.694;    2.594; 1229.922
1147.025; 4607.158;    2.654; 1248.090
1147.520; 4547.900;    2.877; 1276.898
1148.015; 4491.032;    2.840; 1314.400
1148.510; 4409.071;    2.797; 1311.918
1149.005; 4326.555;    3.192; 1303.986
1149.500; 4250.022;    3.476; 1305.616
1149.995; 4158.601;    3.470; 1280.368
1150.490; 4044.230;    3.074; 1215.801
1150.984; 3938.382;    2.562; 1165.601
1151.479; 3822.801;    2.486; 1098.066
1151.973; 3726.171;    2.662; 1053.232
1152.468; 3625.784;    2.397; 1003.382
1152.962; 3529.034;    2.156;  956.020
1153.456; 3460.200;    2.157;  952.558
1153.950; 3389.265;    2.269;  943.715
1154.445; 3319.817;    2.806;  934.926
1154.939; 3253.464;    2.849;  926.575
1155.433; 3184.370;    2.677;  913.804
1155.926; 3116.160;    2.436;  897.591
1156.420; 3047.452;    2.254;  880.284
1156.914; 2954.158;    2.156;  826.262
1157.408; 2888.681;    2.360;  814.630
1157.901; 2825.437;    2.097;  805.590
1158.395; 2766.600;    1.899;  800.486
1158.888; 2700.381;    1.689;  782.174
1159.381; 2640.181;    1.963;  773.196
1159.875; 2583.990;    2.367;  766.613
1160.368; 2538.282;    2.614;  768.124

