
Integration time [ms]:   1.500
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 3
Data measured with spectrometer [name]: 1908047U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
886.301; 2094.149;    2.832;11082.367
886.828; 2075.839;    2.439;11090.191
887.355; 2075.225;    2.522;11124.687
887.883; 2083.361;    2.340;11175.243
888.410; 2079.305;    1.873;11167.918
888.937; 2086.671;    1.709;11204.269
889.463; 2105.880;    2.000;11296.452
889.990; 2129.816;    2.764;11394.532
890.517; 2152.115;    3.017;11431.953
891.044; 2169.623;    2.646;11448.239
891.571; 2194.749;    2.276;11519.228
892.097; 2221.206;    2.307;11606.510
892.624; 2253.712;    2.804;11679.054
893.151; 2271.128;    2.763;11676.534
893.677; 2284.974;    2.170;11641.063
894.204; 2299.710;    1.604;11712.869
894.730; 2322.930;    1.544;11743.628
895.256; 2350.311;    2.004;11750.920
895.783; 2384.894;    2.417;11841.229
896.309; 2399.550;    1.769;11876.500
896.835; 2427.963;    1.559;11977.813
897.361; 2459.012;    1.603;12099.589
897.887; 2489.423;    1.909;12146.932
898.413; 2535.531;    2.613;12315.799
898.939; 2560.638;    2.652;12404.012
899.465; 2591.026;    2.444;12498.476
899.991; 2626.075;    2.314;12629.896
900.517; 2664.536;    2.446;12771.473
901.043; 2737.632;    3.206;12896.053
901.569; 2803.550;    3.334;13125.071
902.094; 2882.804;    3.354;13310.450
902.620; 2953.763;    3.176;13481.510
903.146; 3022.012;    3.120;13618.001
903.671; 3115.679;    3.769;13806.183
904.197; 3210.114;    4.130;14011.966
904.722; 3266.124;    3.550;14206.348
905.247; 3327.867;    3.282;14293.041
905.773; 3418.549;    3.019;14464.986
906.298; 3514.648;    3.240;14709.578
906.823; 3612.107;    3.577;14982.038
907.348; 3724.078;    3.473;15265.006
907.874; 3851.833;    2.982;15511.556
908.399; 3998.319;    2.692;15835.110
908.924; 4162.318;    3.016;16200.273
909.449; 4277.794;    3.177;16508.785
909.974; 4441.140;    3.036;16923.283
910.498; 4617.984;    2.793;17328.609
911.023; 4794.190;    2.434;17761.566
911.548; 4987.264;    2.523;18187.576
912.073; 5216.854;    3.410;18667.494
912.597; 5444.881;    3.563;19198.959
913.122; 5701.602;    3.259;19742.561
913.646; 5960.004;    3.086;20224.523
914.171; 6228.987;    2.784;20722.605
914.695; 6500.564;    2.906;21222.521
915.220; 6781.130;    3.034;21806.916
915.744; 7045.380;    2.206;22301.039
916.268; 7357.652;    1.524;22873.074
916.792; 7715.311;    1.380;23530.238
917.317; 8083.025;    1.507;24224.422
917.841; 8483.438;    2.016;24937.467
918.365; 8917.342;    2.123;25646.908
918.889; 9378.405;    1.912;26364.502
919.413; 9844.228;    1.887;27100.746
919.937;10299.715;    2.030;27777.152
920.460;10766.191;    2.297;28402.709
920.984;11294.341;    2.373;29150.492
921.508;11859.671;    2.309;29881.307
922.032;12429.310;    2.120;30680.703
922.555;12995.947;    2.004;31518.904
923.079;13605.404;    2.273;32388.623
923.602;14265.070;    2.616;33302.730
924.126;14931.067;    2.520;34195.930
924.649;15598.772;    2.530;34920.207
925.173;16267.422;    2.380;35716.066
925.696;16987.162;    2.843;36464.445
926.219;17731.127;    3.130;37299.285
926.742;18483.631;    2.983;38146.891
927.265;19253.132;    2.573;38976.273
927.788;20048.658;    2.239;39875.109
928.311;20847.657;    2.272;40773.555
928.834;21662.891;    2.582;41666.059
929.357;22462.127;    2.447;42550.793
929.880;23301.572;    2.117;43384.668
930.403;24205.184;    1.910;44289.578
930.926;25114.064;    2.197;45200.805
931.448;25968.800;    2.784;45881.578
931.971;26886.382;    3.134;46748.977
932.494;27804.941;    2.839;47677.344
933.016;28760.185;    2.637;48568.527
933.539;29690.374;    2.913;49428.512
934.061;30554.284;    3.514;50230.582
934.583;31377.757;    3.579;51015.633
935.106;32281.625;    3.426;51997.719
935.628;33024.182;    2.893;52761.930
936.150;33771.235;    2.750;53433.273
936.672;34456.294;    2.960;54131.781
937.194;35177.265;    3.810;54823.695
937.717;35886.392;    3.719;55589.617
938.238;36550.644;    3.602;56270.785
938.760;37181.807;    3.463;56925.250
939.282;37827.244;    3.720;57699.832
939.804;38379.470;    4.132;58443.074
940.326;38848.982;    3.876;59032.020
940.848;39253.321;    2.803;59697.023
941.369;39627.190;    2.282;60207.105
941.891;39996.862;    2.270;60739.371
942.412;40242.342;    2.580;61146.535
942.934;40461.247;    2.636;61415.410
943.455;40673.825;    2.512;61732.191
943.977;40865.457;    2.326;62112.648
944.498;40971.962;    2.294;62365.422
945.019;41047.541;    2.513;62637.707
945.540;41104.290;    2.769;62854.461
946.061;41123.862;    2.576;63095.852
946.583;41115.245;    2.217;63332.723
947.104;40965.850;    1.809;63457.359
947.625;40814.158;    2.222;63582.199
948.145;40640.010;    2.652;63622.527
948.666;40398.295;    2.642;63622.547
949.187;40094.011;    2.070;63622.547
949.708;39803.055;    1.747;63622.547
950.229;39567.665;    2.222;63622.547
950.749;39360.737;    2.880;63622.547
951.270;39079.161;    2.917;63622.547
951.790;38767.264;    2.654;63622.547
952.311;38412.202;    2.417;63622.547
952.831;38015.035;    2.617;63622.547
953.351;37610.211;    3.192;63622.547
953.872;37169.321;    3.172;63622.547
954.392;36727.934;    2.917;63622.547
954.912;36294.702;    2.380;63622.547
955.432;35801.011;    2.290;63622.547
955.952;35338.224;    2.739;63622.547
956.472;34895.368;    3.084;63622.547
956.992;34420.172;    2.762;63622.547
957.512;33860.224;    2.264;63622.547
958.032;33296.777;    1.833;63532.262
958.552;32799.332;    2.784;63504.820
959.072;32311.505;    3.216;63364.914
959.591;31851.850;    3.274;63263.574
960.111;31413.071;    2.850;63196.781
960.630;30946.391;    2.557;62986.195
961.150;30528.770;    2.799;62841.500
961.669;30130.048;    3.302;62742.633
962.189;29673.861;    2.752;62557.477
962.708;29279.548;    2.359;62371.625
963.227;28864.268;    1.872;62226.809
963.746;28412.477;    1.930;61942.617
964.266;27979.567;    2.306;61691.484
964.785;27562.725;    2.304;61331.680
965.304;27195.471;    2.217;61078.941
965.823;26831.808;    1.949;60635.340
966.342;26459.584;    1.766;60428.191
966.860;26106.161;    2.210;60120.004
967.379;25758.094;    2.429;59792.289
967.898;25394.195;    2.300;59497.418
968.417;24997.837;    2.090;59213.414
968.935;24579.370;    1.716;58832.531
969.454;24229.527;    1.984;58614.277
969.972;23907.268;    2.612;58243.492
970.491;23525.215;    2.547;57838.348
971.009;23135.137;    2.454;57435.824
971.527;22801.497;    2.204;57056.234
972.046;22510.274;    2.647;56576.109
972.564;22220.515;    3.236;56133.441
973.082;21933.904;    3.280;55759.000
973.600;21571.098;    2.760;55278.211
974.118;21295.592;    2.382;54927.426
974.636;21094.765;    2.372;54614.387
975.154;20900.524;    2.960;54394.617
975.672;20660.805;    2.902;54197.617
976.190;20447.337;    2.726;53941.109
976.707;20208.942;    2.676;53640.688
977.225;20004.748;    2.637;53398.617
977.743;19777.772;    3.109;53041.590
978.260;19519.725;    3.257;52707.586
978.778;19281.631;    2.950;52226.055
979.295;19085.737;    2.624;51865.840
979.813;18875.415;    2.294;51533.199
980.330;18641.351;    2.270;51120.422
980.847;18411.408;    2.719;50668.754
981.364;18205.690;    2.684;50289.602
981.882;18016.538;    2.644;49911.637
982.399;17839.432;    2.589;49598.129
982.916;17646.222;    2.517;49259.723
983.433;17462.252;    2.962;48947.969
983.950;17295.824;    3.203;48633.215
984.466;17157.741;    3.113;48387.238
984.983;16995.308;    2.673;48042.805
985.500;16849.262;    2.572;47802.168
986.017;16686.251;    2.683;47532.930
986.533;16566.887;    2.923;47317.250
987.050;16452.417;    2.903;46966.617
987.566;16321.697;    2.587;46668.813
988.083;16230.750;    2.309;46380.609
988.599;16175.680;    2.834;46166.215
989.115;16112.488;    3.257;45851.758
989.632;16021.932;    3.287;45588.469
990.148;15891.011;    2.962;45174.547
990.664;15762.355;    2.346;44854.375
991.180;15707.137;    2.416;44672.984
991.696;15634.162;    2.682;44452.504
992.212;15530.342;    2.522;44152.266
992.728;15443.092;    1.972;43964.152
993.244;15395.415;    1.713;43750.309
993.759;15384.184;    1.810;43581.016
994.275;15374.735;    2.432;43455.055
994.791;15317.281;    2.527;43199.113
995.306;15262.492;    2.440;42908.988
995.822;15207.510;    2.209;42579.008
996.337;15152.365;    2.030;42137.359
996.853;15088.662;    2.282;41768.715
997.368;15015.754;    2.360;41480.547
997.883;14974.807;    2.197;41091.008
998.399;14961.290;    2.144;40724.305
998.914;14923.834;    2.007;40468.547
999.429;14929.880;    2.112;40357.430
999.944;14982.270;    2.557;40297.449
1000.459;15032.011;    2.383;40163.867
1000.974;15060.895;    2.330;39916.711
1001.489;15010.102;    1.780;39623.426
1002.003;14987.217;    1.487;39384.430
1002.518;15010.627;    1.920;39180.191
1003.033;15013.318;    2.064;38910.250
1003.547;14966.477;    1.912;38641.512
1004.062;14935.727;    1.749;38428.656
1004.576;14900.237;    1.609;38101.621
1005.091;14939.441;    2.179;37897.547
1005.605;14961.780;    2.549;37715.797
1006.119;14967.957;    2.143;37495.773
1006.634;14963.885;    1.790;37185.254
1007.148;14994.622;    1.649;36862.855
1007.662;15032.421;    1.896;36473.949
1008.176;15105.534;    2.389;36386.141
1008.690;15160.040;    2.346;36271.355
1009.204;15182.572;    2.019;36016.840
1009.718;15197.100;    1.769;35684.918
1010.232;15258.771;    2.030;35388.047
1010.745;15274.527;    2.490;35116.422
1011.259;15287.750;    2.697;34913.055
1011.773;15325.921;    2.347;34621.551
1012.286;15391.208;    2.146;34371.059
1012.800;15466.620;    2.349;34085.102
1013.313;15588.892;    3.010;33880.461
1013.827;15667.870;    3.240;33727.223
1014.340;15782.647;    3.039;33545.277
1014.853;15870.390;    2.664;33300.844
1015.366;15912.268;    2.482;32898.785
1015.879;15941.554;    2.762;32553.359
1016.392;15978.267;    2.932;32282.133
1016.905;16000.364;    2.604;32026.051
1017.418;16047.198;    2.217;31785.176
1017.931;16095.717;    1.953;31554.885
1018.444;16160.855;    2.086;31295.619
1018.957;16240.878;    2.570;31150.408
1019.469;16335.110;    2.520;30979.613
1019.982;16431.520;    2.150;30731.809
1020.495;16497.402;    1.846;30422.285
1021.007;16559.242;    1.850;30041.791
1021.520;16620.215;    2.164;29747.840
1022.032;16695.812;    2.184;29453.471
1022.544;16804.374;    1.869;29166.754
1023.056;16879.727;    1.552;28804.457
1023.569;16952.088;    1.537;28556.045
1024.081;17062.458;    1.987;28375.811
1024.593;17149.397;    2.284;28091.252
1025.105;17235.221;    2.132;27792.154
1025.617;17330.981;    1.929;27553.668
1026.128;17389.807;    1.774;27290.357
1026.640;17475.941;    2.229;27076.352
1027.152;17562.158;    2.630;26809.574
1027.664;17653.592;    2.722;26490.369
1028.175;17781.242;    2.654;26329.713
1028.687;17874.108;    2.337;26039.875
1029.198;17928.665;    2.503;25655.727
1029.710;18033.924;    3.090;25365.354
1030.221;18119.738;    3.069;25063.055
1030.732;18217.404;    2.882;24800.590
1031.244;18278.910;    2.433;24537.537
1031.755;18321.917;    2.137;24251.926
1032.266;18395.550;    2.573;24028.807
1032.777;18490.554;    2.790;23860.662
1033.288;18542.672;    2.463;23568.455
1033.799;18632.915;    2.336;23215.146
1034.309;18753.072;    2.343;22963.000
1034.820;18851.911;    2.717;22662.727
1035.331;18976.755;    3.333;22417.885
1035.842;19055.570;    3.277;22090.092
1036.352;19188.644;    3.279;21801.348
1036.863;19350.448;    3.303;21652.621
1037.373;19425.832;    3.344;21424.164
1037.883;19473.117;    3.799;21041.703
1038.394;19613.978;    4.207;20804.199
1038.904;19721.491;    3.833;20515.896
1039.414;19842.681;    3.537;20313.012
1039.924;19916.451;    3.119;20077.188
1040.434;19957.804;    3.119;19719.982
1040.944;20085.397;    3.030;19532.789
1041.454;20187.587;    2.576;19384.912
1041.964;20214.158;    1.752;19087.643
1042.474;20284.000;    1.684;18844.938
1042.984;20370.620;    2.099;18594.365
1043.493;20438.290;    2.466;18367.119
1044.003;20524.938;    2.487;18155.055
1044.513;20597.652;    2.329;17871.613
1045.022;20665.894;    2.163;17585.314
1045.531;20769.847;    2.847;17309.871
1046.041;20815.484;    3.176;16993.605
1046.550;20875.427;    3.082;16713.688
1047.059;20944.875;    2.839;16379.297
1047.568;21042.081;    2.723;16151.854
1048.077;21135.750;    2.920;15980.566
1048.586;21251.240;    3.289;15843.576
1049.095;21313.340;    2.837;15698.096
1049.604;21430.885;    2.484;15584.145
1050.113;21544.194;    2.252;15427.253
1050.622;21655.631;    2.439;15308.589
1051.131;21709.420;    2.810;15082.664
1051.639;21776.251;    2.864;14862.076
1052.148;21852.674;    2.637;14645.816
1052.656;21980.738;    2.717;14487.964
1053.165;22064.248;    2.860;14279.916
1053.673;22129.267;    3.250;14054.473
1054.181;22186.752;    3.344;13876.803
1054.689;22258.024;    3.040;13713.152
1055.198;22304.238;    2.759;13537.778
1055.706;22319.642;    2.224;13324.923
1056.214;22324.460;    2.103;13131.906
1056.722;22304.704;    2.044;12938.912
1057.230;22332.908;    1.694;12785.721
1057.737;22332.044;    1.372;12564.434
1058.245;22324.380;    1.187;12349.795
1058.753;22318.195;    1.197;12117.972
1059.260;22317.760;    1.950;11907.732
1059.768;22270.434;    2.176;11648.731
1060.275;22259.117;    2.266;11439.057
1060.783;22219.674;    2.082;11230.695
1061.290;22231.465;    2.136;11094.542
1061.798;22246.027;    2.334;10972.809
1062.305;22279.254;    3.027;10880.651
1062.812;22271.594;    2.983;10728.360
1063.319;22285.197;    2.737;10627.897
1063.826;22302.705;    2.776;10498.917
1064.333;22292.882;    3.279;10372.106
1064.840;22250.350;    3.453;10197.577
1065.347;22201.964;    3.526;10012.375
1065.853;22104.915;    2.713; 9772.009
1066.360;22057.195;    2.362; 9597.981
1066.867;22031.528;    2.513; 9465.561
1067.373;22002.718;    2.569; 9357.037
1067.880;21994.671;    2.506; 9242.722
1068.386;21997.705;    2.879; 9132.897
1068.893;21984.231;    2.800; 9048.545
1069.399;21989.751;    3.000; 9030.695
1069.905;21965.932;    3.579; 8954.759
1070.411;21894.420;    3.569; 8798.769
1070.917;21801.021;    3.347; 8647.953
1071.423;21674.525;    3.076; 8453.875
1071.929;21559.914;    2.506; 8304.103
1072.435;21423.932;    2.697; 8115.749
1072.941;21312.431;    3.044; 7933.825
1073.447;21207.955;    2.792; 7803.302
1073.952;21119.691;    2.643; 7733.983
1074.458;21040.634;    2.493; 7656.602
1074.963;20966.662;    2.722; 7592.441
1075.469;20872.527;    2.964; 7512.932
1075.974;20820.737;    3.243; 7468.063
1076.480;20703.118;    2.909; 7376.791
1076.985;20563.920;    2.632; 7261.283
1077.490;20415.705;    2.774; 7114.183
1077.995;20261.038;    3.122; 6976.710
1078.500;20094.452;    3.053; 6843.616
1079.005;19957.917;    2.957; 6752.896
1079.510;19802.050;    2.196; 6668.232
1080.015;19695.401;    2.196; 6636.338
1080.520;19571.915;    2.507; 6585.188
1081.024;19446.092;    2.746; 6518.342
1081.529;19286.972;    2.454; 6424.997
1082.034;19117.198;    2.220; 6316.505
1082.538;18949.702;    2.122; 6217.849
1083.043;18776.870;    2.567; 6112.647
1083.547;18531.622;    2.839; 5910.792
1084.051;18331.795;    2.799; 5784.195
1084.556;18126.817;    2.287; 5659.222
1085.060;17984.630;    2.177; 5615.208
1085.564;17873.230;    2.460; 5618.755
1086.068;17693.784;    2.744; 5536.627
1086.572;17498.080;    2.696; 5430.294
1087.076;17386.758;    2.346; 5439.927
1087.579;17244.271;    2.072; 5404.441
1088.083;17098.707;    2.159; 5376.665
1088.587;16955.851;    2.490; 5355.822
1089.091;16784.151;    2.607; 5288.697
1089.594;16660.184;    2.523; 5284.645
1090.098;16546.382;    2.460; 5291.539
1090.601;16387.088;    2.553; 5244.263
1091.104;16224.308;    2.830; 5195.975
1091.608;16070.825;    3.040; 5150.841
1092.111;15891.282;    2.816; 5072.273
1092.614;15717.008;    2.429; 5008.488
1093.117;15540.697;    2.024; 4942.912
1093.620;15367.244;    2.177; 4875.650
1094.123;15219.410;    2.384; 4829.920
1094.626;15100.372;    2.306; 4815.296
1095.128;14985.142;    2.209; 4803.711
1095.631;14855.441;    1.953; 4762.972
1096.134;14794.208;    2.140; 4802.609
1096.636;14676.612;    2.423; 4762.596
1097.139;14584.347;    2.472; 4759.360
1097.641;14463.755;    2.163; 4711.942
1098.144;14368.202;    1.896; 4694.844
1098.646;14262.057;    1.749; 4653.817
1099.148;14168.650;    2.306; 4617.034
1099.650;14047.117;    2.543; 4541.768
1100.152;14020.692;    2.624; 4591.478
1100.654;13978.678;    2.053; 4606.142
1101.156;13929.362;    1.739; 4603.552
1101.658;13915.238;    2.094; 4649.595
1102.160;13889.717;    2.372; 4676.285
1102.661;13859.577;    2.084; 4691.736
1103.163;13818.824;    1.644; 4682.379
1103.665;13742.537;    1.396; 4610.822
1104.166;13702.882;    2.013; 4592.904
1104.668;13684.818;    2.654; 4596.018
1105.169;13618.157;    2.604; 4517.614
1105.670;13623.351;    2.594; 4541.507
1106.171;13615.628;    2.633; 4537.230
1106.673;13597.468;    2.646; 4521.662
1107.174;13607.367;    3.170; 4534.950
1107.675;13587.450;    3.092; 4504.059
1108.176;13578.897;    2.919; 4492.615
1108.677;13581.388;    2.780; 4496.758
1109.177;13536.518;    2.736; 4410.517
1109.678;13519.114;    2.997; 4375.675
1110.179;13544.652;    3.584; 4392.108
1110.679;13541.768;    3.229; 4371.376
1111.180;13565.535;    2.934; 4386.493
1111.680;13589.240;    2.722; 4401.255
1112.181;13590.537;    2.937; 4382.575
1112.681;13594.868;    3.180; 4381.578
1113.181;13583.392;    2.914; 4349.369
1113.681;13560.841;    2.363; 4313.968
1114.181;13533.914;    2.090; 4282.822
1114.681;13488.407;    2.232; 4218.349
1115.181;13417.497;    2.617; 4122.668
1115.681;13369.692;    2.642; 4071.019
1116.181;13309.711;    2.194; 4013.261
1116.681;13262.831;    2.032; 3984.944
1117.180;13186.100;    1.989; 3922.824
1117.680;13088.682;    2.422; 3841.386
1118.179;13004.730;    2.506; 3786.503
1118.679;12930.075;    2.299; 3752.450
1119.178;12843.295;    1.994; 3702.206
1119.677;12760.897;    1.892; 3669.481
1120.177;12662.897;    2.096; 3623.697
1120.676;12552.238;    2.334; 3572.163
1121.175;12434.844;    2.174; 3514.432
1121.674;12312.217;    1.890; 3471.236
1122.173;12196.557;    1.629; 3444.517
1122.672;12046.802;    1.823; 3383.060
1123.170;11898.044;    2.270; 3329.537
1123.669;11731.665;    2.413; 3257.476
1124.168;11566.947;    2.217; 3185.566
1124.666;11425.690;    2.097; 3157.632
1125.165;11266.022;    2.352; 3100.342
1125.663;11089.927;    2.784; 3024.888
1126.161;10916.498;    2.783; 2957.844
1126.660;10738.648;    2.483; 2888.217
1127.158;10578.418;    2.226; 2847.043
1127.656;10416.790;    2.394; 2805.782
1128.154;10240.242;    2.723; 2743.097
1128.652;10066.555;    2.927; 2695.135
1129.150; 9877.755;    2.743; 2629.151
1129.648; 9707.021;    3.150; 2584.330
1130.145; 9530.171;    3.444; 2529.145
1130.643; 9359.140;    3.749; 2482.469
1131.141; 9167.774;    3.964; 2407.491
1131.638; 8976.354;    3.662; 2327.719
1132.136; 8791.698;    3.180; 2248.120
1132.633; 8632.080;    3.030; 2204.013
1133.130; 8454.221;    2.537; 2135.113
1133.628; 8295.344;    2.604; 2093.670
1134.125; 8118.982;    2.526; 2025.073
1134.622; 7981.410;    2.144; 2010.190
1135.119; 7837.342;    1.992; 1985.589
1135.616; 7677.065;    2.067; 1938.569
1136.113; 7516.180;    2.550; 1885.344
1136.610; 7386.161;    2.687; 1871.835
1137.106; 7242.550;    2.326; 1833.252
1137.603; 7096.397;    2.083; 1792.829
1138.100; 6943.830;    2.197; 1737.667
1138.596; 6800.510;    2.414; 1692.750
1139.092; 6673.731;    2.806; 1671.765
1139.589; 6545.752;    2.634; 1650.065
1140.085; 6400.828;    2.349; 1599.450
1140.581; 6256.967;    2.139; 1546.986
1141.077; 6144.330;    2.413; 1532.773
1141.573; 6024.705;    2.539; 1506.949
1142.069; 5909.147;    2.557; 1489.667
1142.565; 5788.922;    2.262; 1457.024
1143.061; 5673.512;    1.889; 1426.755
1143.557; 5555.102;    2.149; 1396.590
1144.053; 5434.272;    2.483; 1360.365
1144.548; 5303.187;    2.506; 1305.560
1145.044; 5192.912;    2.410; 1281.092
1145.539; 5093.584;    2.326; 1266.983
1146.035; 4985.505;    2.292; 1240.785
1146.530; 4888.555;    2.594; 1229.922
1147.025; 4815.754;    2.654; 1248.090
1147.520; 4752.290;    2.877; 1276.898
1148.015; 4693.755;    2.840; 1314.400
1148.510; 4607.811;    2.797; 1311.918
1149.005; 4519.601;    3.192; 1303.986
1149.500; 4439.720;    3.476; 1305.616
1149.995; 4345.261;    3.470; 1280.368
1150.490; 4226.880;    3.074; 1215.801
1150.984; 4116.957;    2.562; 1165.601
1151.479; 3997.754;    2.486; 1098.066
1151.973; 3897.567;    2.662; 1053.232
1152.468; 3794.272;    2.397; 1003.382
1152.962; 3693.897;    2.156;  956.020
1153.456; 3620.071;    2.157;  952.558
1153.950; 3545.934;    2.269;  943.715
1154.445; 3473.107;    2.806;  934.926
1154.939; 3402.324;    2.849;  926.575
1155.433; 3329.592;    2.677;  913.804
1155.926; 3257.595;    2.436;  897.591
1156.420; 3185.644;    2.254;  880.284
1156.914; 3090.092;    2.156;  826.262
1157.408; 3021.578;    2.360;  814.630
1157.901; 2956.161;    2.097;  805.590
1158.395; 2895.197;    1.899;  800.486
1158.888; 2825.851;    1.689;  782.174
1159.381; 2762.470;    1.963;  773.196
1159.875; 2702.981;    2.367;  766.613
1160.368; 2652.981;    2.614;  768.124

