
Integration time [ms]:   1.500
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 3
Data measured with spectrometer [name]: 1908047U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
903.146; 3295.570;    3.120;13618.001
903.671; 3395.923;    3.769;13806.183
904.197; 3496.754;    4.130;14011.966
904.722; 3554.708;    3.550;14206.348
905.247; 3617.979;    3.282;14293.041
905.773; 3712.393;    3.019;14464.986
906.298; 3812.559;    3.240;14709.578
906.823; 3912.043;    3.577;14982.038
907.349; 4026.594;    3.473;15265.006
907.874; 4158.546;    2.982;15511.556
908.399; 4311.326;    2.692;15835.110
908.924; 4483.678;    3.016;16200.273
909.449; 4601.054;    3.177;16508.785
909.974; 4768.346;    3.036;16923.283
910.498; 4952.497;    2.793;17328.609
911.023; 5135.865;    2.434;17761.566
911.548; 5336.959;    2.523;18187.576
912.073; 5577.195;    3.410;18667.494
912.597; 5815.548;    3.563;19198.959
913.122; 6087.280;    3.259;19742.561
913.646; 6359.731;    3.086;20224.523
914.171; 6642.638;    2.784;20722.605
914.695; 6926.138;    2.906;21222.521
915.220; 7218.331;    3.034;21806.916
915.744; 7491.844;    2.206;22301.039
916.268; 7814.634;    1.524;22873.074
916.792; 8181.214;    1.380;23530.238
917.317; 8557.226;    1.507;24224.422
917.841; 8967.825;    2.016;24937.467
918.365; 9415.517;    2.123;25646.908
918.889; 9892.771;    1.912;26364.502
919.413;10377.543;    1.887;27100.746
919.937;10848.263;    2.030;27777.152
920.460;11328.319;    2.297;28402.709
920.984;11875.080;    2.373;29150.492
921.508;12460.794;    2.309;29881.307
922.032;13050.520;    2.120;30680.703
922.555;13633.982;    2.004;31518.904
923.079;14263.141;    2.273;32388.623
923.602;14953.361;    2.616;33302.730
924.126;15650.822;    2.520;34195.930
924.649;16351.322;    2.530;34920.207
925.173;17048.568;    2.380;35716.066
925.696;17794.941;    2.843;36464.445
926.219;18567.412;    3.130;37299.285
926.742;19345.945;    2.983;38146.891
927.265;20135.238;    2.573;38976.273
927.788;20955.422;    2.239;39875.109
928.311;21778.615;    2.272;40773.555
928.834;22614.010;    2.582;41666.059
929.357;23436.037;    2.447;42550.793
929.880;24301.707;    2.117;43384.668
930.403;25228.088;    1.910;44289.578
930.926;26159.199;    2.197;45200.805
931.448;27031.859;    2.784;45881.578
931.971;27972.955;    3.134;46748.977
932.494;28918.145;    2.839;47677.344
933.016;29898.619;    2.637;48568.527
933.539;30845.965;    2.913;49428.512
934.061;31717.711;    3.514;50230.582
934.583;32549.031;    3.579;51015.633
935.106;33476.129;    3.426;51997.719
935.628;34234.695;    2.893;52761.930
936.150;35004.867;    2.750;53433.273
936.672;35718.961;    2.960;54131.781
937.194;36471.395;    3.810;54823.695
937.716;37218.320;    3.719;55589.617
938.238;37924.508;    3.602;56270.785
938.760;38592.449;    3.463;56925.250
939.282;39274.191;    3.720;57699.832
939.804;39852.824;    4.132;58443.074
940.326;40332.039;    3.876;59032.020
940.848;40751.855;    2.803;59697.023
941.369;41142.219;    2.282;60207.105
941.891;41526.184;    2.270;60739.371
942.412;41777.508;    2.580;61146.535
942.934;41994.539;    2.636;61415.410
943.455;42207.918;    2.512;61732.191
943.977;42410.293;    2.326;62112.648
944.498;42521.168;    2.294;62365.422
945.019;42602.160;    2.513;62637.707
945.540;42650.063;    2.769;62854.461
946.061;42652.012;    2.576;63095.852
946.583;42628.484;    2.217;63332.723
947.104;42456.273;    1.809;63457.359
947.625;42287.746;    2.222;63582.199
948.145;42101.520;    2.652;63622.527
948.666;41847.457;    2.642;63622.547
949.187;41538.375;    2.070;63622.547
949.708;41247.609;    1.747;63622.547
950.229;41012.578;    2.222;63622.547
950.749;40800.563;    2.880;63622.547
951.270;40493.695;    2.917;63622.547
951.790;40151.949;    2.654;63622.547
952.311;39766.648;    2.417;63622.547
952.831;39337.172;    2.617;63622.547
953.351;38893.180;    3.192;63622.547
953.872;38406.207;    3.172;63622.547
954.392;37921.367;    2.917;63622.547
954.912;37458.047;    2.380;63622.547
955.432;36935.195;    2.290;63622.547
955.952;36442.945;    2.739;63622.547
956.472;35972.516;    3.084;63622.547
956.992;35482.563;    2.762;63622.547
957.512;34921.359;    2.264;63622.547
958.032;34363.176;    1.833;63532.262
958.552;33869.047;    2.784;63504.820
959.071;33376.105;    3.216;63364.914
959.591;32910.223;    3.274;63263.574
960.111;32467.715;    2.850;63196.781
960.630;31989.729;    2.557;62986.195
961.150;31559.979;    2.799;62841.500
961.669;31148.768;    3.302;62742.633
962.189;30682.170;    2.752;62557.477
962.708;30281.645;    2.359;62371.625
963.227;29850.201;    1.872;62226.809
963.746;29379.234;    1.930;61942.617
964.266;28927.273;    2.306;61691.484
964.785;28490.996;    2.304;61331.680
965.304;28109.160;    2.217;61078.941
965.823;27730.221;    1.949;60635.340
966.341;27342.119;    1.766;60428.191
966.860;26985.055;    2.210;60120.004
967.379;26633.104;    2.429;59792.289
967.898;26259.773;    2.300;59497.418
968.417;25852.395;    2.090;59213.414
968.935;25421.654;    1.716;58832.531
969.454;25064.334;    1.984;58614.277
969.972;24735.975;    2.612;58243.492
970.491;24341.322;    2.547;57838.348
971.009;23938.672;    2.454;57435.824
971.527;23598.459;    2.204;57056.234
972.046;23294.092;    2.647;56576.109
972.564;22988.752;    3.236;56133.441
973.082;22678.426;    3.280;55759.000
973.600;22286.750;    2.760;55278.211
974.118;21987.539;    2.382;54927.426
974.636;21763.447;    2.372;54614.387
975.154;21548.633;    2.960;54394.617
975.672;21291.801;    2.902;54197.617
976.190;21061.297;    2.726;53941.109
976.707;20805.186;    2.676;53640.688
977.225;20588.898;    2.637;53398.617
977.743;20351.814;    3.109;53041.590
978.260;20086.209;    3.257;52707.586
978.778;19839.262;    2.950;52226.055
979.295;19636.418;    2.624;51865.840
979.813;19419.369;    2.294;51533.199
980.330;19181.094;    2.270;51120.422
980.847;18945.170;    2.719;50668.754
981.364;18730.967;    2.684;50289.602
981.882;18534.094;    2.644;49911.637
982.399;18349.740;    2.589;49598.129
982.916;18150.156;    2.517;49259.723
983.433;17965.143;    2.962;48947.969
983.950;17801.596;    3.203;48633.215
984.466;17668.445;    3.113;48387.238
984.983;17512.592;    2.673;48042.805
985.500;17371.738;    2.572;47802.168
986.017;17213.547;    2.683;47532.930
986.533;17097.289;    2.923;47317.250
987.050;16978.709;    2.903;46966.617
987.566;16839.719;    2.587;46668.813
988.083;16742.836;    2.309;46380.609
988.599;16680.943;    2.834;46166.215
989.115;16612.404;    3.257;45851.758
989.632;16516.166;    3.287;45588.469
990.148;16376.713;    2.962;45174.547
990.664;16241.692;    2.346;44854.375
991.180;16181.449;    2.416;44672.984
991.696;16099.016;    2.682;44452.504
992.212;15985.168;    2.522;44152.266
992.728;15886.197;    1.972;43964.152
993.244;15827.997;    1.713;43750.309
993.759;15809.234;    1.810;43581.016
994.275;15786.721;    2.432;43455.055
994.791;15711.596;    2.527;43199.113
995.306;15646.905;    2.440;42908.988
995.822;15585.474;    2.209;42579.008
996.337;15523.563;    2.030;42137.359
996.853;15452.867;    2.282;41768.715
997.368;15375.801;    2.360;41480.547
997.883;15340.359;    2.197;41091.008
998.399;15337.526;    2.144;40724.305
998.914;15306.716;    2.007;40468.547
999.429;15317.173;    2.112;40357.430
999.944;15374.934;    2.557;40297.449
1000.459;15427.264;    2.383;40163.867
1000.974;15454.844;    2.330;39916.711
1001.489;15396.938;    1.780;39623.426
1002.003;15369.901;    1.487;39384.430
1002.518;15387.072;    1.920;39180.191
1003.033;15382.165;    2.064;38910.250
1003.547;15329.537;    1.912;38641.512
1004.062;15293.979;    1.749;38428.656
1004.576;15253.460;    1.609;38101.621
1005.091;15292.114;    2.179;37897.547
1005.605;15310.830;    2.549;37715.797
1006.120;15313.761;    2.143;37495.773
1006.634;15308.313;    1.790;37185.254
1007.148;15338.106;    1.649;36862.855
1007.662;15374.872;    1.896;36473.949
1008.176;15448.099;    2.389;36386.141
1008.690;15501.257;    2.346;36271.355
1009.204;15522.640;    2.019;36016.840
1009.718;15539.905;    1.769;35684.918
1010.232;15607.491;    2.030;35388.047
1010.745;15625.464;    2.490;35116.422
1011.259;15642.968;    2.697;34913.055
1011.773;15687.426;    2.347;34621.551
1012.286;15761.191;    2.146;34371.059
1012.800;15844.648;    2.349;34085.102
1013.313;15975.257;    3.010;33880.461
1013.827;16057.227;    3.240;33727.223
1014.340;16175.254;    3.039;33545.277
1014.853;16262.630;    2.664;33300.844
1015.366;16302.634;    2.482;32898.785
1015.879;16329.593;    2.762;32553.359
1016.392;16363.174;    2.932;32282.133
1016.905;16378.754;    2.604;32026.051
1017.418;16423.316;    2.217;31785.176
1017.931;16470.859;    1.953;31554.885
1018.444;16536.424;    2.086;31295.619
1018.957;16620.729;    2.570;31150.408
1019.469;16720.305;    2.520;30979.613
1019.982;16820.945;    2.150;30731.809
1020.495;16890.078;    1.846;30422.285
1021.007;16954.898;    1.850;30041.791
1021.520;17019.123;    2.164;29747.840
1022.032;17098.352;    2.184;29453.471
1022.544;17208.379;    1.869;29166.754
1023.056;17279.412;    1.552;28804.457
1023.569;17349.006;    1.537;28556.045
1024.081;17461.094;    1.987;28375.811
1024.593;17545.422;    2.284;28091.252
1025.105;17630.311;    2.132;27792.154
1025.617;17726.068;    1.929;27553.668
1026.129;17781.973;    1.774;27290.357
1026.640;17869.885;    2.229;27076.352
1027.152;17958.436;    2.630;26809.574
1027.664;18047.268;    2.722;26490.369
1028.175;18174.074;    2.654;26329.713
1028.687;18259.568;    2.337;26039.875
1029.198;18306.465;    2.503;25655.727
1029.710;18408.246;    3.090;25365.354
1030.221;18488.172;    3.069;25063.055
1030.732;18579.703;    2.882;24800.590
1031.244;18633.730;    2.433;24537.537
1031.755;18668.650;    2.137;24251.926
1032.266;18739.049;    2.573;24028.807
1032.777;18833.635;    2.790;23860.662
1033.288;18881.740;    2.463;23568.455
1033.799;18968.443;    2.336;23215.146
1034.309;19084.529;    2.343;22963.000
1034.820;19180.539;    2.717;22662.727
1035.331;19305.373;    3.333;22417.885
1035.842;19381.033;    3.277;22090.092
1036.352;19510.064;    3.279;21801.348
1036.863;19667.408;    3.303;21652.621
1037.373;19738.395;    3.344;21424.164
1037.884;19783.248;    3.799;21041.703
1038.394;19924.100;    4.207;20804.199
1038.904;20026.367;    3.833;20515.896
1039.414;20142.398;    3.537;20313.012
1039.924;20211.617;    3.119;20077.188
1040.434;20248.527;    3.119;19719.982
1040.944;20372.627;    3.030;19532.789
1041.454;20467.850;    2.576;19384.912
1041.964;20485.236;    1.752;19087.643
1042.474;20548.949;    1.684;18844.938
1042.984;20628.182;    2.099;18594.365
1043.493;20686.230;    2.466;18367.119
1044.003;20765.383;    2.487;18155.055
1044.513;20829.785;    2.329;17871.613
1045.022;20887.445;    2.163;17585.314
1045.531;20984.939;    2.847;17309.871
1046.041;21025.064;    3.176;16993.605
1046.550;21081.762;    3.082;16713.688
1047.059;21143.926;    2.839;16379.297
1047.568;21232.150;    2.723;16151.854
1048.077;21319.010;    2.920;15980.566
1048.586;21427.842;    3.289;15843.576
1049.095;21481.396;    2.837;15698.096
1049.604;21590.645;    2.484;15584.145
1050.113;21693.941;    2.252;15427.253
1050.622;21799.705;    2.439;15308.589
1051.130;21848.211;    2.810;15082.664
1051.639;21912.641;    2.864;14862.076
1052.148;21990.166;    2.637;14645.816
1052.656;22116.789;    2.717;14487.964
1053.165;22197.123;    2.860;14279.916
1053.673;22262.826;    3.250;14054.473
1054.181;22320.492;    3.344;13876.803
1054.689;22388.803;    3.040;13713.152
1055.198;22429.305;    2.759;13537.778
1055.706;22438.002;    2.224;13324.923
1056.214;22436.854;    2.103;13131.906
1056.722;22414.822;    2.044;12938.912
1057.230;22440.266;    1.694;12785.721
1057.737;22433.570;    1.372;12564.434
1058.245;22424.244;    1.187;12349.795
1058.753;22421.219;    1.197;12117.972
1059.260;22422.740;    1.950;11907.732
1059.768;22374.514;    2.176;11648.731
1060.276;22363.389;    2.266;11439.057
1060.783;22322.865;    2.082;11230.695
1061.290;22336.506;    2.136;11094.542
1061.798;22354.160;    2.334;10972.809
1062.305;22385.840;    3.027;10880.651
1062.812;22376.982;    2.983;10728.360
1063.319;22396.893;    2.737;10627.897
1063.826;22417.666;    2.776;10498.917
1064.333;22411.762;    3.279;10372.106
1064.840;22374.432;    3.453;10197.577
1065.347;22328.535;    3.526;10012.375
1065.853;22231.754;    2.713; 9772.009
1066.360;22188.102;    2.362; 9597.981
1066.867;22161.891;    2.513; 9465.561
1067.373;22130.586;    2.569; 9357.037
1067.880;22121.291;    2.506; 9242.722
1068.386;22123.916;    2.879; 9132.897
1068.893;22108.969;    2.800; 9048.545
1069.399;22113.188;    3.000; 9030.695
1069.905;22087.182;    3.579; 8954.759
1070.411;22012.877;    3.569; 8798.769
1070.917;21918.354;    3.347; 8647.953
1071.423;21790.283;    3.076; 8453.875
1071.929;21673.736;    2.506; 8304.103
1072.435;21533.988;    2.697; 8115.749
1072.941;21418.830;    3.044; 7933.825
1073.447;21310.002;    2.792; 7803.302
1073.952;21219.582;    2.643; 7733.983
1074.458;21138.277;    2.493; 7656.602
1074.963;21061.135;    2.722; 7592.441
1075.469;20966.080;    2.964; 7512.932
1075.974;20916.225;    3.243; 7468.063
1076.480;20799.664;    2.909; 7376.791
1076.985;20661.994;    2.632; 7261.283
1077.490;20515.717;    2.774; 7114.183
1077.995;20359.814;    3.122; 6976.710
1078.500;20192.084;    3.053; 6843.616
1079.005;20050.396;    2.957; 6752.896
1079.510;19889.697;    2.196; 6668.232
1080.015;19781.545;    2.196; 6636.338
1080.520;19655.648;    2.507; 6585.188
1081.025;19527.986;    2.746; 6518.342
1081.529;19369.188;    2.454; 6424.997
1082.034;19199.719;    2.220; 6316.505
1082.538;19036.055;    2.122; 6217.849
1083.043;18865.107;    2.567; 6112.647
1083.547;18619.049;    2.839; 5910.792
1084.051;18417.246;    2.799; 5784.195
1084.556;18207.021;    2.287; 5659.222
1085.060;18060.807;    2.177; 5615.208
1085.564;17946.252;    2.460; 5618.755
1086.068;17760.246;    2.744; 5536.627
1086.572;17558.102;    2.696; 5430.294
1087.076;17440.348;    2.346; 5439.927
1087.579;17291.375;    2.072; 5404.441
1088.083;17143.023;    2.159; 5376.665
1088.587;16998.555;    2.490; 5355.822
1089.090;16824.064;    2.607; 5288.697
1089.594;16700.779;    2.523; 5284.645
1090.098;16588.311;    2.460; 5291.539
1090.601;16429.529;    2.553; 5244.263
1091.104;16264.279;    2.830; 5195.975
1091.608;16107.065;    3.040; 5150.841
1092.111;15921.463;    2.816; 5072.273
1092.614;15742.010;    2.429; 5008.488
1093.117;15559.096;    2.024; 4942.912
1093.620;15383.040;    2.177; 4875.650
1094.123;15234.699;    2.384; 4829.920
1094.626;15118.029;    2.306; 4815.296
1095.128;15003.501;    2.209; 4803.711
1095.631;14874.494;    1.953; 4762.972
1096.134;14812.361;    2.140; 4802.609
1096.636;14691.941;    2.423; 4762.596
1097.139;14591.161;    2.472; 4759.360
1097.641;14461.809;    2.163; 4711.942
1098.144;14360.431;    1.896; 4694.844
1098.646;14247.652;    1.749; 4653.817
1099.148;14147.973;    2.306; 4617.034
1099.650;14021.941;    2.543; 4541.768
1100.152;13992.648;    2.624; 4591.478
1100.654;13949.368;    2.053; 4606.142
1101.156;13897.529;    1.739; 4603.552
1101.658;13879.282;    2.094; 4649.595
1102.160;13849.408;    2.372; 4676.285
1102.661;13815.410;    2.084; 4691.736
1103.163;13769.988;    1.644; 4682.379
1103.665;13688.457;    1.396; 4610.822
1104.166;13646.858;    2.013; 4592.904
1104.668;13625.954;    2.654; 4596.018
1105.169;13555.318;    2.604; 4517.614
1105.670;13560.290;    2.594; 4541.507
1106.172;13552.424;    2.633; 4537.230
1106.673;13535.393;    2.646; 4521.662
1107.174;13544.316;    3.170; 4534.950
1107.675;13520.994;    3.092; 4504.059
1108.176;13512.807;    2.919; 4492.615
1108.677;13518.029;    2.780; 4496.758
1109.177;13474.754;    2.736; 4410.517
1109.678;13459.564;    2.997; 4375.675
1110.179;13488.492;    3.584; 4392.108
1110.679;13487.535;    3.229; 4371.376
1111.180;13513.204;    2.934; 4386.493
1111.680;13536.657;    2.722; 4401.255
1112.181;13535.333;    2.937; 4382.575
1112.681;13537.108;    3.180; 4381.578
1113.181;13522.128;    2.914; 4349.369
1113.681;13495.458;    2.363; 4313.968
1114.181;13466.004;    2.090; 4282.822
1114.681;13416.852;    2.232; 4218.349
1115.181;13341.414;    2.617; 4122.668
1115.681;13290.535;    2.642; 4071.019
1116.181;13227.136;    2.194; 4013.261
1116.681;13178.354;    2.032; 3984.944
1117.180;13096.824;    1.989; 3922.824
1117.680;12995.654;    2.422; 3841.386
1118.179;12908.994;    2.506; 3786.503
1118.679;12831.711;    2.299; 3752.450
1119.178;12741.442;    1.994; 3702.206
1119.677;12656.504;    1.892; 3669.481
1120.177;12553.870;    2.096; 3623.697
1120.676;12441.566;    2.334; 3572.163
1121.175;12323.051;    2.174; 3514.432
1121.674;12199.094;    1.890; 3471.236
1122.173;12083.121;    1.629; 3444.517
1122.672;11933.821;    1.823; 3383.060
1123.170;11783.955;    2.270; 3329.537
1123.669;11616.627;    2.413; 3257.476
1124.168;11449.787;    2.217; 3185.566
1124.666;11306.818;    2.097; 3157.632
1125.165;11144.803;    2.352; 3100.342
1125.663;10968.415;    2.784; 3024.888
1126.161;10794.831;    2.783; 2957.844
1126.660;10617.274;    2.483; 2888.217
1127.158;10459.457;    2.226; 2847.043
1127.656;10300.674;    2.394; 2805.782
1128.154;10126.054;    2.723; 2743.097
1128.652; 9958.011;    2.927; 2695.135
1129.150; 9773.889;    2.743; 2629.151
1129.648; 9606.807;    3.150; 2584.330
1130.146; 9432.782;    3.444; 2529.145
1130.643; 9262.960;    3.749; 2482.469
1131.141; 9070.365;    3.964; 2407.491
1131.638; 8876.867;    3.662; 2327.719
1132.136; 8689.266;    3.180; 2248.120
1132.633; 8529.660;    3.030; 2204.013
1133.130; 8352.297;    2.537; 2135.113
1133.628; 8194.966;    2.604; 2093.670
1134.125; 8020.058;    2.526; 2025.073
1134.622; 7887.021;    2.144; 2010.190
1135.119; 7750.323;    1.992; 1985.589
1135.616; 7595.681;    2.067; 1938.569
1136.113; 7436.760;    2.550; 1885.344
1136.610; 7310.195;    2.687; 1871.835
1137.106; 7169.584;    2.326; 1833.252
1137.603; 7026.700;    2.083; 1792.829
1138.099; 6876.054;    2.197; 1737.667
1138.596; 6734.654;    2.414; 1692.750
1139.092; 6611.518;    2.806; 1671.765
1139.589; 6485.754;    2.634; 1650.065
1140.085; 6341.353;    2.349; 1599.450
1140.581; 6197.436;    2.139; 1546.986
1141.077; 6086.775;    2.413; 1532.773
1141.573; 5970.318;    2.539; 1506.949
1142.069; 5856.970;    2.557; 1489.667
1142.565; 5737.271;    2.262; 1457.024
1143.061; 5624.694;    1.889; 1426.755
1143.557; 5509.284;    2.149; 1396.590
1144.053; 5390.646;    2.483; 1360.365
1144.548; 5261.351;    2.506; 1305.560
1145.044; 5151.804;    2.410; 1281.092
1145.539; 5053.511;    2.326; 1266.983
1146.035; 4947.875;    2.292; 1240.785
1146.530; 4853.014;    2.594; 1229.922
1147.025; 4782.160;    2.654; 1248.090
1147.520; 4722.161;    2.877; 1276.898
1148.015; 4665.416;    2.840; 1314.400
1148.510; 4581.735;    2.797; 1311.918
1149.005; 4494.861;    3.192; 1303.986
1149.500; 4414.168;    3.476; 1305.616
1149.995; 4318.893;    3.470; 1280.368
1150.490; 4200.250;    3.074; 1215.801
1150.984; 4090.465;    2.562; 1165.601
1151.479; 3970.984;    2.486; 1098.066
1151.973; 3871.141;    2.662; 1053.232
1152.468; 3767.963;    2.397; 1003.382
1152.962; 3668.982;    2.156;  956.020
1153.456; 3596.802;    2.157;  952.558
1153.950; 3523.850;    2.269;  943.715
1154.445; 3452.865;    2.806;  934.926
1154.939; 3385.087;    2.849;  926.575
1155.432; 3312.858;    2.677;  913.804
1155.926; 3242.690;    2.436;  897.591
1156.420; 3172.670;    2.254;  880.284
1156.914; 3078.723;    2.156;  826.262
1157.408; 3011.961;    2.360;  814.630
1157.901; 2947.631;    2.097;  805.590
1158.395; 2886.633;    1.899;  800.486
1158.888; 2818.801;    1.689;  782.174
1159.381; 2756.954;    1.963;  773.196
1159.875; 2699.268;    2.367;  766.613
1160.368; 2650.560;    2.614;  768.124

