2.656000 3052.937511 55.253394
2.660000 3020.003565 54.954559
2.664000 3089.330847 55.581749
2.668000 3092.852084 55.613416
2.672000 3119.580693 55.853207
2.676000 3030.246670 55.047676
2.680000 3007.709112 54.842585
2.684000 3072.337460 55.428670
2.688000 3116.524353 55.825839
2.692000 3045.554727 55.186545
2.696000 3022.521614 54.977465
2.700000 3094.267458 55.626140
2.704000 3010.199798 54.865288
2.708000 3013.631818 54.896556
2.712000 3065.864318 55.370248
2.716000 3039.870377 55.135020
2.720000 3139.672309 56.032779
2.724000 3190.183493 56.481709
2.728000 2961.068116 54.415697
2.732000 3116.800941 55.828317
2.736000 3122.796320 55.881986
2.740000 3067.785087 55.387590
2.744000 3117.884444 55.838020
2.748000 3127.497050 55.924029
2.752000 3062.524855 55.340084
2.756000 3029.881071 55.044355
2.760000 3132.220506 55.966244
2.764000 3083.196921 55.526542
2.768000 3044.130048 55.173635
2.772000 3034.340613 55.084849
2.776000 3028.080067 55.027993
2.780000 3142.633688 56.059198
2.784000 3138.257651 56.020154
2.788000 3122.525788 55.879565
2.792000 3079.497426 55.493220
2.796000 3088.357124 55.572989
2.800000 3039.887542 55.135175
2.804000 3042.593076 55.159705
2.808000 3001.062592 54.781955
2.812000 3150.132889 56.126045
2.816000 3051.756471 55.242705
2.820000 3030.806924 55.052765
2.824000 3144.261696 56.073717
2.828000 3118.183824 55.840700
2.832000 3100.590761 55.682949
2.836000 3133.660211 55.979105
2.840000 3072.615365 55.431177
2.844000 3110.243795 55.769560
2.848000 3074.575499 55.448855
2.852000 3106.715476 55.737918
2.856000 3177.852795 56.372447
2.860000 3091.610335 55.602251
2.864000 3042.758477 55.161204
2.868000 3096.592700 55.647037
2.872000 3121.100603 55.866811
2.876000 3056.496597 55.285591
2.880000 3057.661487 55.296125
2.884000 3026.704660 55.015495
2.888000 3152.712126 56.149017
2.892000 2992.850018 54.706947
2.896000 3158.709610 56.202399
2.900000 3090.041602 55.588143
2.904000 3041.679177 55.151420
2.908000 3104.075769 55.714233
2.912000 3193.586680 56.511828
2.916000 3155.493880 56.173783
2.920000 3191.931011 56.497177
2.924000 3127.905480 55.927681
2.928000 3049.608857 55.223264
2.932000 3066.304055 55.374218
2.936000 3032.990945 55.072597
2.940000 3036.383403 55.103388
2.944000 3101.672241 55.692659
2.948000 3184.438839 56.430832
2.952000 3130.481229 55.950704
2.956000 3163.955828 56.249052
2.960000 3060.364440 55.320561
2.964000 3082.821437 55.523161
2.968000 3174.398074 56.341797
2.972000 3026.179712 55.010724
2.976000 3015.891048 54.917129
2.980000 3081.443595 55.510752
2.984000 3135.966943 55.999705
2.988000 3123.229245 55.885859
2.992000 3111.730564 55.782888
2.996000 3135.146766 55.992381
3.000000 3078.770624 55.486671
3.004000 3182.660460 56.415073
3.008000 3166.566555 56.272254
3.012000 3136.015016 56.000134
3.016000 3165.369858 56.261620
3.020000 3112.444597 55.789287
3.024000 3084.559786 55.538813
3.028000 3161.123536 56.223870
3.032000 3115.528119 55.816916
3.036000 3120.779280 55.863935
3.040000 3109.697654 55.764663
3.044000 3086.701002 55.558087
3.048000 3147.153621 56.099498
3.052000 3270.961407 57.192319
3.056000 3152.147231 56.143987
3.060000 3130.336735 55.949412
3.064000 3066.773554 55.378457
3.068000 3138.631523 56.023491
3.072000 3067.569441 55.385643
3.076000 3107.030734 55.740746
3.080000 3016.388220 54.921655
3.084000 3115.448857 55.816206
3.088000 3184.149034 56.428264
3.092000 3211.838499 56.673084
3.096000 3219.843476 56.743665
3.100000 3105.949485 55.731046
3.104000 3144.998034 56.080282
3.108000 3162.468317 56.235828
3.112000 3154.570761 56.165566
3.116000 3053.868477 55.261818
3.120000 3127.175745 55.921157
3.124000 3045.719897 55.188041
3.128000 3203.857827 56.602631
3.132000 3109.325330 55.761325
3.136000 3132.643438 55.970023
3.140000 3206.337059 56.624527
3.144000 3115.577498 55.817358
3.148000 3071.452077 55.420683
3.152000 3089.567601 55.583879
3.156000 3084.917424 55.542033
3.160000 3120.475178 55.861214
3.164000 3155.699373 56.175612
3.168000 3166.511182 56.271762
3.172000 3100.747554 55.684356
3.176000 3082.233688 55.517868
3.180000 3061.177604 55.327910
3.184000 3079.128860 55.489899
3.188000 3229.171176 56.825797
3.192000 3179.898776 56.390591
3.196000 3182.591190 56.414459
3.200000 3133.946515 55.981662
3.204000 3080.288072 55.500343
3.208000 3136.940399 56.008396
3.212000 3105.720129 55.728988
3.216000 3028.313409 55.030114
3.220000 3089.698045 55.585052
3.224000 3165.181591 56.259947
3.228000 3149.877529 56.123770
3.232000 3127.024236 55.919802
3.236000 3153.231231 56.153640
3.240000 3163.126697 56.241681
3.244000 3059.022017 55.308426
3.248000 3104.738311 55.720179
3.252000 3177.371514 56.368178
3.256000 3134.533670 55.986906
3.260000 3150.894613 56.132830
3.264000 3202.846199 56.593694
3.268000 3161.888864 56.230675
3.272000 3227.692581 56.812785
3.276000 3200.315944 56.571335
3.280000 3103.991463 55.713476
3.284000 3120.467695 55.861147
3.288000 3119.705616 55.854325
3.292000 3129.874960 55.945285
3.296000 3173.260916 56.331704
3.300000 3203.613672 56.600474
3.304000 3166.405990 56.270827
3.308000 3214.744775 56.698719
3.312000 3216.125100 56.710890
3.316000 3184.653391 56.432733
3.320000 3045.716263 55.188008
3.324000 3143.171686 56.063996
3.328000 3154.941443 56.168865
3.332000 3189.409947 56.474861
3.336000 3196.053234 56.533647
3.340000 3157.548634 56.192069
3.344000 3177.278680 56.367355
3.348000 3169.647540 56.299623
3.352000 3190.455417 56.484116
3.356000 3124.202809 55.894569
3.360000 3193.460740 56.510713
3.364000 3117.792191 55.837194
3.368000 3108.072398 55.750089
3.372000 3108.675000 55.755493
3.376000 3185.165356 56.437269
3.380000 3153.928634 56.159849
3.384000 3113.117647 55.795319
3.388000 3149.009806 56.116039
3.392000 3139.783870 56.033774
3.396000 3138.882087 56.025727
3.400000 3076.280093 55.464224
3.404000 3120.431461 55.860822
3.408000 3187.137793 56.454741
3.412000 3149.499900 56.120405
3.416000 3141.019164 56.044796
3.420000 3113.691476 55.800461
3.424000 3165.427735 56.262134
3.428000 3063.515793 55.349036
3.432000 3161.298376 56.225425
3.436000 3204.363139 56.607094
3.440000 3143.815796 56.069740
3.444000 3142.573064 56.058657
3.448000 3106.752415 55.738249
3.452000 3133.692308 55.979392
3.456000 3113.227304 55.796302
3.460000 3226.889806 56.805720
3.464000 3110.957930 55.775962
3.468000 3105.875496 55.730382
3.472000 3152.948895 56.151126
3.476000 3180.428131 56.395285
3.480000 3205.627789 56.618264
3.484000 3176.014373 56.356139
3.488000 3182.074408 56.409879
3.492000 3216.914559 56.717850
3.496000 3152.094444 56.143516
3.500000 3183.144062 56.419359
3.504000 3119.507987 55.852556
3.508000 3126.115545 55.911676
3.512000 3112.125100 55.786424
3.516000 3148.663231 56.112951
3.520000 3141.299778 56.047299
3.524000 3146.611126 56.094662
3.528000 3224.519133 56.784849
3.532000 3240.998157 56.929765
3.536000 3283.460652 57.301489
3.540000 3180.968326 56.400074
3.544000 3199.870017 56.567394
3.548000 3140.841318 56.043209
3.552000 3209.055377 56.648525
3.556000 3237.974714 56.903205
3.560000 3083.291770 55.527397
3.564000 3170.146404 56.304053
3.568000 3139.406599 56.030408
3.572000 3157.374767 56.190522
3.576000 3181.606932 56.405735
3.580000 3225.258446 56.791359
3.584000 3220.181480 56.746643
3.588000 3141.832047 56.052048
3.592000 3170.351783 56.305877
3.596000 3102.487157 55.699974
3.600000 3175.064587 56.347711
3.604000 3193.674740 56.512607
3.608000 3175.737626 56.353683
3.612000 3048.859660 55.216480
3.616000 3131.448889 55.959350
3.620000 3164.829583 56.256818
3.624000 3213.447915 56.687282
3.628000 3177.213468 56.366776
3.632000 3117.941724 55.838533
3.636000 3098.318915 55.662545
3.640000 3190.884085 56.487911
3.644000 3137.939596 56.017315
3.648000 3205.713755 56.619023
3.652000 3111.455599 55.780423
3.656000 3157.178552 56.188776
3.660000 3147.153048 56.099492
3.664000 3196.319498 56.536002
3.668000 3171.524747 56.316292
3.672000 3106.973313 55.740231
3.676000 3234.046567 56.868678
3.680000 3198.355994 56.554010
3.684000 3228.521820 56.820083
3.688000 3290.739297 57.364966
3.692000 3222.611495 56.768050
3.696000 3126.267317 55.913034
3.700000 3113.260245 55.796597
3.704000 3089.796994 55.585942
3.708000 3149.188664 56.117632
3.712000 3291.216493 57.369125
3.716000 3210.782863 56.663770
3.720000 3195.815363 56.531543
3.724000 3230.515168 56.837621
3.728000 3147.162896 56.099580
3.732000 3186.530601 56.449363
3.736000 3240.521288 56.925577
3.740000 3219.833178 56.743574
3.744000 3139.319585 56.029631
3.748000 3178.377328 56.377099
3.752000 3137.834364 56.016376
3.756000 3120.122139 55.858053
3.760000 3123.496807 55.888253
3.764000 3209.164226 56.649486
3.768000 3192.651410 56.503552
3.772000 3204.891432 56.611761
3.776000 3128.670215 55.934517
3.780000 3144.333422 56.074356
3.784000 3249.239755 57.002103
3.788000 3176.448485 56.359990
3.792000 3158.803885 56.203237
3.796000 3222.486429 56.766948
3.800000 3141.838478 56.052105
3.804000 3208.706565 56.645446
3.808000 3231.088345 56.842663
3.812000 3085.664183 55.548755
3.816000 3234.661522 56.874085
3.820000 3209.062799 56.648590
3.824000 3118.327434 55.841986
3.828000 3175.980575 56.355839
3.832000 3147.956360 56.106652
3.836000 3219.485631 56.740511
3.840000 3138.306155 56.020587
3.844000 3147.975658 56.106824
3.848000 3241.615221 56.935184
3.852000 3237.574242 56.899686
3.856000 3224.865910 56.787903
3.860000 3176.486429 56.360327
3.864000 3262.488403 57.118197
3.868000 3230.238691 56.835189
3.872000 3287.992839 57.341022
3.876000 3165.836083 56.265763
3.880000 3176.087813 56.356790
3.884000 3157.256427 56.189469
3.888000 3164.636693 56.255104
3.892000 3176.130122 56.357166
3.896000 3161.411203 56.226428
3.900000 3185.632251 56.441405
3.904000 3175.975519 56.355794
3.908000 3128.039583 55.928880
3.912000 3241.889303 56.937591
3.916000 3172.820649 56.327796
3.920000 3161.023182 56.222977
3.924000 3159.054816 56.205470
3.928000 3234.929218 56.876438
3.932000 3247.358323 56.985598
3.936000 3260.203034 57.098188
3.940000 3175.666871 56.353056
3.944000 3127.337414 55.922602
3.948000 3151.100053 56.134660
3.952000 3211.648426 56.671407
3.956000 3238.872006 56.911089
3.960000 3147.991751 56.106967
3.964000 3277.174029 57.246607
3.968000 3133.456381 55.977285
3.972000 3246.240820 56.975792
3.976000 3261.944651 57.113437
3.980000 3245.545278 56.969687
3.984000 3197.173497 56.543554
3.988000 3216.180633 56.711380
3.992000 3183.616817 56.423548
3.996000 3186.408074 56.448278
4.000000 3232.098989 56.851552
4.004000 3190.766897 56.486874
4.008000 3165.542291 56.263152
4.012000 3252.953965 57.034673
4.016000 3264.971801 57.139932
4.020000 3259.260777 57.089936
4.024000 3235.878678 56.884784
4.028000 3159.964832 56.213564
4.032000 3204.554018 56.608780
4.036000 3174.642011 56.343962
4.040000 3226.663119 56.803725
4.044000 3290.620910 57.363934
4.048000 3159.635977 56.210639
4.052000 3185.612588 56.441231
4.056000 3193.078765 56.507334
4.060000 3174.357903 56.341440
4.064000 3177.306464 56.367601
4.068000 3156.758648 56.185039
4.072000 3236.943799 56.894146
4.076000 3252.471242 57.030441
4.080000 3151.788185 56.140789
4.084000 3159.654695 56.210806
4.088000 3199.260961 56.562010
4.092000 3184.499734 56.431372
4.096000 3181.365039 56.403591
4.100000 3183.989433 56.426850
4.104000 3199.714756 56.566021
4.108000 3136.765567 56.006835
4.112000 3176.463347 56.360122
4.116000 3204.772831 56.610713
4.120000 3243.466845 56.951443
4.124000 3217.624800 56.724111
4.128000 3287.339452 57.335325
4.132000 3247.394892 56.985918
4.136000 3146.460351 56.093318
4.140000 3150.194201 56.126591
4.144000 3247.358701 56.985601
4.148000 3240.184124 56.922615
4.152000 3163.476457 56.244790
4.156000 3145.085497 56.081062
4.160000 3168.578499 56.290128
4.164000 3132.359404 55.967485
4.168000 3136.560404 56.005003
4.172000 3289.187190 57.351436
4.176000 3216.036446 56.710109
4.180000 3139.060404 56.027318
4.184000 3192.626496 56.503332
4.188000 3249.461948 57.004052
4.192000 3206.189447 56.623224
4.196000 3225.131152 56.790238
4.200000 3196.598191 56.538466
4.204000 3179.909855 56.390689
4.208000 3207.548194 56.635220
4.212000 3228.917001 56.823560
4.216000 3197.595655 56.547287
4.220000 3188.176294 56.463938
4.224000 3265.168974 57.141657
4.228000 3171.228966 56.313666
4.232000 3191.247655 56.491129
4.236000 3214.612578 56.697554
4.240000 3162.730837 56.238162
4.244000 3141.443711 56.048583
4.248000 3192.998936 56.506627
4.252000 3163.433360 56.244407
4.256000 3212.643847 56.680189
4.260000 3251.025217 57.017762
4.264000 3262.550069 57.118737
4.268000 3188.282788 56.464881
4.272000 3123.776211 55.890752
4.276000 3196.226656 56.535181
4.280000 3237.376264 56.897946
4.284000 3263.197958 57.124408
4.288000 3239.342910 56.915226
4.292000 3274.202767 57.220650
4.296000 3187.444001 56.457453
4.300000 3214.277093 56.694595
4.304000 3234.367161 56.871497
4.308000 3218.781591 56.734307
4.312000 3285.475976 57.319072
4.316000 3277.739260 57.251544
4.320000 3204.268462 56.606258
4.324000 3217.885874 56.726412
4.328000 3301.656200 57.460040
4.332000 3123.766693 55.890667
4.336000 3135.720046 55.997500
4.340000 3276.550146 57.241158
4.344000 3215.835063 56.708333
4.348000 3157.746940 56.193834
4.352000 3175.617717 56.352619
4.356000 3211.741925 56.672232
4.360000 3172.859564 56.328142
4.364000 3126.001202 55.910654
4.368000 3166.134745 56.268417
4.372000 3249.406315 57.003564
4.376000 3296.041841 57.411165
4.380000 3233.001064 56.859485
4.384000 3225.886406 56.796887
4.388000 3239.353379 56.915318
4.392000 3223.536313 56.776195
4.396000 3275.211666 57.229465
4.400000 3240.753924 56.927620
4.404000 3232.635708 56.856272
4.408000 3135.854098 55.998697
4.412000 3139.515563 56.031380
4.416000 3233.451332 56.863445
4.420000 3242.159617 56.939965
4.424000 3159.964875 56.213565
4.428000 3162.774674 56.238551
4.432000 3147.235960 56.100231
4.436000 3285.973554 57.323412
4.440000 3301.845924 57.461691
4.444000 3215.391860 56.704425
4.448000 3263.864491 57.130241
4.452000 3282.533402 57.293398
4.456000 3207.896781 56.638298
4.460000 3170.916216 56.310889
4.464000 3206.581272 56.626683
4.468000 3217.134610 56.719790
4.472000 3222.472858 56.766829
4.476000 3213.130620 56.684483
4.480000 3178.435754 56.377617
4.484000 3264.712193 57.137660
4.488000 3206.359454 56.624725
4.492000 3184.612663 56.432372
4.496000 3218.019952 56.727594
4.500000 3297.624534 57.424947
4.504000 3203.015962 56.595194
4.508000 3125.469008 55.905894
4.512000 3207.907664 56.638394
4.516000 3278.080607 57.254525
4.520000 3273.831870 57.217409
4.524000 3198.261575 56.553175
4.528000 3148.725193 56.113503
4.532000 3211.086991 56.666454
4.536000 3253.576370 57.040129
4.540000 3318.411812 57.605658
4.544000 3235.405693 56.880627
4.548000 3207.434444 56.634216
4.552000 3191.819146 56.496187
4.556000 3208.015912 56.639350
4.560000 3095.554669 55.637709
4.564000 3313.174396 57.560181
4.568000 3288.093492 57.341900
4.572000 3196.132748 56.534350
4.576000 3210.386631 56.660274
4.580000 3225.461131 56.793143
4.584000 3211.385209 56.669085
4.588000 3203.731844 56.601518
4.592000 3101.408767 55.690293
4.596000 3225.460495 56.793138
4.600000 3212.665584 56.680381
4.604000 3223.110185 56.772442
4.608000 3180.968343 56.400074
4.612000 3068.843197 55.397141
4.616000 3249.231977 57.002035
4.620000 3252.991753 57.035005
4.624000 3248.879785 56.998945
4.628000 3162.006002 56.231717
4.632000 3160.420059 56.217613
4.636000 3232.699443 56.856833
4.640000 3211.954650 56.674109
4.644000 3170.644852 56.308479
4.648000 3152.689545 56.148816
4.652000 3224.786806 56.787206
4.656000 3236.434916 56.889673
4.660000 3163.206970 56.242395
4.664000 3205.703911 56.618936
4.668000 3298.824375 57.435393
4.672000 3178.250067 56.375971
4.676000 3187.958500 56.462009
4.680000 3296.533376 57.415445
4.684000 3181.499601 56.404783
4.688000 3138.416266 56.021570
4.692000 3291.791700 57.374138
4.696000 3270.948923 57.192210
4.700000 3143.969673 56.071113
4.704000 3156.870942 56.186039
4.708000 3284.578877 57.311246
4.712000 3321.320995 57.630903
4.716000 3310.789136 57.539457
4.720000 3234.916201 56.876324
4.724000 3186.664310 56.450547
4.728000 3222.869380 56.770321
4.732000 3171.865824 56.319320
4.736000 3140.718459 56.042113
4.740000 3262.110402 57.114888
4.744000 3273.585797 57.215258
4.748000 3223.639266 56.777102
4.752000 3196.117108 56.534212
4.756000 3166.161364 56.268653
4.760000 3210.270551 56.659249
4.764000 3165.678638 56.264364
4.768000 3162.253858 56.233921
4.772000 3229.196861 56.826023
4.776000 3200.446661 56.572490
4.780000 3169.760087 56.300622
4.784000 3254.743996 57.050364
4.788000 3303.472200 57.475840
4.792000 3214.225435 56.694139
4.796000 3215.690719 56.707061
4.800000 3167.444267 56.280052
4.804000 3106.259447 55.733827
4.808000 3067.378026 55.383915
4.812000 3266.193817 57.150624
4.816000 3233.176099 56.861024
4.820000 3264.532588 57.136088
4.824000 3247.423202 56.986167
4.828000 3200.270019 56.570929
4.832000 3177.509846 56.369405
4.836000 3164.646258 56.255189
4.840000 3171.644054 56.317351
4.844000 3181.280167 56.402838
4.848000 3162.875019 56.239444
4.852000 3221.275073 56.756278
4.856000 3191.254391 56.491189
4.860000 3171.820165 56.318915
4.864000 3144.099056 56.072266
4.868000 3203.920192 56.603182
4.872000 3215.088941 56.701754
4.876000 3245.562359 56.969837
4.880000 3217.123467 56.719692
4.884000 3293.422985 57.388352
4.888000 3125.081193 55.902426
4.892000 3171.533426 56.316369
4.896000 3199.038308 56.560042
4.900000 3168.000000 56.284989
4.904000 3128.017296 55.928680
4.908000 3169.778665 56.300787
4.912000 3181.818138 56.407607
4.916000 3185.457382 56.439856
4.920000 3121.737945 55.872515
4.924000 3158.937749 56.204428
4.928000 3169.492017 56.298242
4.932000 3156.059458 56.178817
4.936000 3154.300214 56.163157
4.940000 3124.703360 55.899046
4.944000 3191.565310 56.493940
4.948000 3277.076104 57.245752
4.952000 3222.595371 56.767908
4.956000 3146.283928 56.091746
4.960000 3077.016169 55.470859
4.964000 3285.685555 57.320900
4.968000 3217.129590 56.719746
4.972000 3254.082480 57.044566
4.976000 3252.860069 57.033850
4.980000 3231.912187 56.849909
4.984000 3201.276669 56.579826
4.988000 3195.195029 56.526056
4.992000 3229.129024 56.825426
4.996000 3180.020320 56.391669
5.000000 3259.561469 57.092569
