,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
8923,,,,,,,1.41133E-001,6.41346E-001,3.41134E-001,5.07832E-001,3.41134E-001,8.13007E-001,3.41134E-001,1.37448E+000,3.41134E-001,2.01941E+000,3.41134E-001,2.98262E+000,,,3.41134E-001,5.21898E+000,,
8924,,,,,,,1.41368E-001,6.31809E-001,3.41369E-001,5.07832E-001,3.41369E-001,7.98702E-001,3.41369E-001,1.37091E+000,3.41369E-001,2.01941E+000,3.41369E-001,2.98738E+000,,,3.41369E-001,5.22971E+000,,
8925,,,,,,,1.41603E-001,6.27041E-001,3.41603E-001,5.17368E-001,3.41603E-001,7.98702E-001,3.41603E-001,1.37091E+000,3.41603E-001,2.00033E+000,3.41603E-001,2.98262E+000,,,3.41603E-001,5.23329E+000,,
8926,,,,,,,1.41758E-001,6.27041E-001,3.41837E-001,5.22137E-001,3.41837E-001,8.08239E-001,3.41837E-001,1.36614E+000,3.41837E-001,2.02417E+000,3.41837E-001,2.96354E+000,,,3.41837E-001,5.23806E+000,,
8927,,,,,,,1.41993E-001,6.27041E-001,3.42072E-001,5.17368E-001,3.42072E-001,7.93934E-001,3.42072E-001,1.36137E+000,3.42072E-001,1.99080E+000,3.42072E-001,2.99215E+000,,,3.42072E-001,5.21898E+000,,
8928,,,,,,,1.42227E-001,6.36578E-001,3.42306E-001,5.12600E-001,3.42306E-001,8.22544E-001,3.42306E-001,1.36137E+000,3.42306E-001,2.00987E+000,3.42306E-001,3.02076E+000,,,3.42306E-001,5.19991E+000,,
8929,,,,,,,1.42462E-001,6.41346E-001,3.42541E-001,5.07832E-001,3.42541E-001,8.03471E-001,3.42541E-001,1.36614E+000,3.42541E-001,2.00033E+000,3.42541E-001,2.98262E+000,,,3.42541E-001,5.20349E+000,,
8930,,,,,,,1.42695E-001,6.36578E-001,3.42774E-001,5.03063E-001,3.42774E-001,8.08239E-001,3.42774E-001,1.37568E+000,3.42774E-001,1.99080E+000,3.42774E-001,3.01123E+000,,,3.42774E-001,5.19514E+000,,
8931,,,,,,,1.42930E-001,6.31809E-001,3.43009E-001,5.07832E-001,3.43009E-001,8.03471E-001,3.43009E-001,1.37568E+000,3.43009E-001,1.99080E+000,3.43009E-001,3.01600E+000,,,3.43009E-001,5.19991E+000,,
8932,,,,,,,1.43165E-001,6.27041E-001,3.43244E-001,5.12600E-001,3.43244E-001,8.03471E-001,3.43244E-001,1.36137E+000,3.43244E-001,1.98603E+000,3.43244E-001,2.99215E+000,,,3.43244E-001,5.21421E+000,,
8933,,,,,,,1.43399E-001,6.27041E-001,3.43478E-001,5.22137E-001,3.43478E-001,8.08239E-001,3.43478E-001,1.36137E+000,3.43478E-001,1.97649E+000,3.43478E-001,3.00169E+000,,,3.43478E-001,5.16653E+000,,
8934,,,,,,,1.43634E-001,6.27041E-001,3.43635E-001,5.17368E-001,3.43635E-001,7.98702E-001,3.43635E-001,1.37091E+000,3.43635E-001,1.99080E+000,3.43635E-001,3.03030E+000,,,3.43635E-001,5.21898E+000,,
8935,,,,,,,1.43867E-001,6.31809E-001,3.43868E-001,5.12600E-001,3.43868E-001,8.17776E-001,3.43868E-001,1.37568E+000,3.43868E-001,2.01464E+000,3.43868E-001,2.96831E+000,,,3.43868E-001,5.20468E+000,,
8936,,,,,,,1.44102E-001,6.36578E-001,3.44103E-001,5.07832E-001,3.44103E-001,8.03471E-001,3.44103E-001,1.36614E+000,3.44103E-001,2.01464E+000,3.44103E-001,3.00646E+000,,,3.44103E-001,5.23806E+000,,
8937,,,,,,,1.44337E-001,6.36578E-001,3.44337E-001,5.07832E-001,3.44337E-001,8.13007E-001,3.44337E-001,1.35660E+000,3.44337E-001,1.99556E+000,3.44337E-001,3.01600E+000,,,3.44337E-001,5.14746E+000,,
8938,,,,,,,1.44571E-001,6.27041E-001,3.44572E-001,5.07832E-001,3.44572E-001,7.98702E-001,3.44572E-001,1.36614E+000,3.44572E-001,2.02417E+000,3.44572E-001,3.00407E+000,,,3.44572E-001,5.24282E+000,,
8939,,,,,,,1.44805E-001,6.22272E-001,3.44806E-001,5.12600E-001,3.44806E-001,8.08239E-001,3.44806E-001,1.38044E+000,3.44806E-001,1.99556E+000,3.44806E-001,3.00169E+000,,,3.44806E-001,5.15699E+000,,
8940,,,,,,,1.44961E-001,6.22272E-001,3.45040E-001,5.22137E-001,3.45040E-001,8.03471E-001,3.45040E-001,1.36614E+000,3.45040E-001,2.00510E+000,3.45040E-001,2.99215E+000,,,3.45040E-001,5.20468E+000,,
8941,,,,,,,1.45196E-001,6.22272E-001,3.45275E-001,5.17368E-001,3.45275E-001,7.93934E-001,3.45275E-001,1.35183E+000,3.45275E-001,1.99914E+000,3.45275E-001,2.98262E+000,,,3.45275E-001,5.09024E+000,,
8942,,,,,,,1.45431E-001,6.31809E-001,3.45510E-001,5.12600E-001,3.45510E-001,8.17776E-001,3.45510E-001,1.34706E+000,3.45510E-001,1.99556E+000,3.45510E-001,2.97785E+000,,,3.45510E-001,5.07593E+000,,
8943,,,,,,,1.45664E-001,6.41346E-001,3.45743E-001,5.07832E-001,3.45743E-001,7.93934E-001,3.45743E-001,1.37091E+000,3.45743E-001,2.00033E+000,3.45743E-001,3.00288E+000,,,3.45743E-001,5.13911E+000,,
8944,,,,,,,1.45899E-001,6.36578E-001,3.45978E-001,5.07832E-001,3.45978E-001,8.13007E-001,3.45978E-001,1.37568E+000,3.45978E-001,2.01464E+000,3.45978E-001,3.03507E+000,,,3.45978E-001,5.19514E+000,,
8945,,,,,,,1.46133E-001,6.27041E-001,3.46212E-001,5.12600E-001,3.46212E-001,7.98702E-001,3.46212E-001,1.36614E+000,3.46212E-001,2.00510E+000,3.46212E-001,3.01600E+000,,,3.46212E-001,5.19514E+000,,
8946,,,,,,,1.46368E-001,6.22272E-001,3.46447E-001,5.17368E-001,3.46447E-001,8.08239E-001,3.46447E-001,1.36137E+000,3.46447E-001,1.97649E+000,3.46447E-001,2.99215E+000,,,3.46447E-001,5.19514E+000,,
8947,,,,,,,1.46603E-001,6.22272E-001,3.46681E-001,5.22137E-001,3.46681E-001,8.08239E-001,3.46681E-001,1.36137E+000,3.46681E-001,1.98603E+000,3.46681E-001,3.02553E+000,,,3.46681E-001,5.18560E+000,,
8948,,,,,,,1.46836E-001,6.22272E-001,3.46837E-001,5.17368E-001,3.46837E-001,7.93934E-001,3.46837E-001,1.37091E+000,3.46837E-001,1.97411E+000,3.46837E-001,2.98262E+000,,,3.46837E-001,5.19514E+000,,
8949,,,,,,,1.47071E-001,6.27041E-001,3.47072E-001,5.12600E-001,3.47072E-001,8.17776E-001,3.47072E-001,1.36614E+000,3.47072E-001,1.97172E+000,3.47072E-001,2.98738E+000,,,3.47072E-001,5.17488E+000,,
8950,,,,,,,1.47305E-001,6.36578E-001,3.47306E-001,5.07832E-001,3.47306E-001,7.98702E-001,3.47306E-001,1.35660E+000,3.47306E-001,1.96218E+000,3.47306E-001,3.00169E+000,,,3.47306E-001,5.16176E+000,,
8951,,,,,,,1.47540E-001,6.31809E-001,3.47541E-001,5.07832E-001,3.47541E-001,8.08239E-001,3.47541E-001,1.36614E+000,3.47541E-001,1.97649E+000,3.47541E-001,3.00169E+000,,,3.47541E-001,5.15699E+000,,
8952,,,,,,,1.47774E-001,6.27041E-001,3.47775E-001,5.07832E-001,3.47775E-001,7.98702E-001,3.47775E-001,1.35899E+000,3.47775E-001,1.98126E+000,3.47775E-001,3.00169E+000,,,3.47775E-001,5.18441E+000,,
8953,,,,,,,1.48008E-001,6.22272E-001,3.48009E-001,5.12600E-001,3.48009E-001,8.03471E-001,3.48009E-001,1.35660E+000,3.48009E-001,1.99556E+000,3.48009E-001,2.99335E+000,,,3.48009E-001,5.22852E+000,,
8954,,,,,,,1.48165E-001,6.17504E-001,3.48244E-001,5.22137E-001,3.48244E-001,8.13007E-001,3.48244E-001,1.35660E+000,3.48244E-001,1.99080E+000,3.48244E-001,2.98738E+000,,,3.48244E-001,5.19037E+000,,
8955,,,,,,,1.48399E-001,6.17504E-001,3.48478E-001,5.17368E-001,3.48478E-001,7.98702E-001,3.48478E-001,1.35660E+000,3.48478E-001,2.00033E+000,3.48478E-001,2.98262E+000,,,3.48478E-001,5.14269E+000,,
8956,,,,,,,1.48633E-001,6.27041E-001,3.48712E-001,5.12600E-001,3.48712E-001,8.17776E-001,3.48712E-001,1.37091E+000,3.48712E-001,1.99080E+000,3.48712E-001,2.97427E+000,,,3.48712E-001,5.20945E+000,,
8957,,,,,,,1.48868E-001,6.31809E-001,3.48947E-001,5.07832E-001,3.48947E-001,8.03471E-001,3.48947E-001,1.37091E+000,3.48947E-001,1.99556E+000,3.48947E-001,2.97338E+000,,,3.48947E-001,5.17130E+000,,
8958,,,,,,,1.49102E-001,6.31809E-001,3.49181E-001,5.07832E-001,3.49181E-001,8.13007E-001,3.49181E-001,1.35660E+000,3.49181E-001,1.99318E+000,3.49181E-001,2.96831E+000,,,3.49181E-001,5.16653E+000,,
8959,,,,,,,1.49337E-001,6.22272E-001,3.49416E-001,5.12600E-001,3.49416E-001,7.93934E-001,3.49416E-001,1.35660E+000,3.49416E-001,1.99556E+000,3.49416E-001,2.96831E+000,,,3.49416E-001,5.16653E+000,,
8960,,,,,,,1.49570E-001,6.12736E-001,3.49649E-001,5.17368E-001,3.49649E-001,7.98702E-001,3.49649E-001,1.35660E+000,3.49649E-001,1.99080E+000,3.49649E-001,2.99215E+000,,,3.49649E-001,5.18918E+000,,
8961,,,,,,,1.49805E-001,6.12736E-001,3.49884E-001,5.22137E-001,3.49884E-001,8.08239E-001,3.49884E-001,1.35422E+000,3.49884E-001,2.01464E+000,3.49884E-001,2.97308E+000,,,3.49884E-001,5.21898E+000,,
8962,,,,,,,1.50040E-001,6.17504E-001,3.50040E-001,5.22137E-001,3.50040E-001,7.98702E-001,3.50040E-001,1.35183E+000,3.50040E-001,1.99556E+000,3.50040E-001,2.94924E+000,,,3.50040E-001,5.20468E+000,,
8963,,,,,,,1.50274E-001,6.27041E-001,3.50275E-001,5.17368E-001,3.50275E-001,8.17776E-001,3.50275E-001,1.35183E+000,3.50275E-001,2.00987E+000,3.50275E-001,2.96831E+000,,,3.50275E-001,5.05686E+000,,
8964,,,,,,,1.50509E-001,6.27041E-001,3.50510E-001,5.07832E-001,3.50510E-001,7.98702E-001,3.50510E-001,1.35183E+000,3.50510E-001,1.97649E+000,3.50510E-001,2.98023E+000,,,3.50510E-001,5.07593E+000,,
8965,,,,,,,1.50743E-001,6.27041E-001,3.50743E-001,5.07832E-001,3.50743E-001,8.13007E-001,3.50743E-001,1.37568E+000,3.50743E-001,1.98603E+000,3.50743E-001,3.00169E+000,,,3.50743E-001,5.19037E+000,,
8966,,,,,,,1.50977E-001,6.17504E-001,3.50978E-001,5.07832E-001,3.50978E-001,7.98702E-001,3.50978E-001,1.37091E+000,3.50978E-001,1.99080E+000,3.50978E-001,3.00169E+000,,,3.50978E-001,5.21421E+000,,
8967,,,,,,,1.51212E-001,6.12736E-001,3.51213E-001,5.17368E-001,3.51213E-001,8.03471E-001,3.51213E-001,1.35183E+000,3.51213E-001,1.97172E+000,3.51213E-001,3.00407E+000,,,3.51213E-001,5.18560E+000,,
8968,,,,,,,1.51446E-001,6.12736E-001,3.51447E-001,5.22137E-001,3.51447E-001,8.13007E-001,3.51447E-001,1.35660E+000,3.51447E-001,1.98126E+000,3.51447E-001,3.00646E+000,,,3.51447E-001,5.15223E+000,,
8969,,,,,,,1.51602E-001,6.12736E-001,3.51681E-001,5.22137E-001,3.51681E-001,7.98702E-001,3.51681E-001,1.36137E+000,3.51681E-001,1.99080E+000,3.51681E-001,3.00646E+000,,,3.51681E-001,5.13315E+000,,
8970,,,,,,,1.51836E-001,6.17504E-001,3.51915E-001,5.17368E-001,3.51915E-001,8.13007E-001,3.51915E-001,1.36137E+000,3.51915E-001,1.99556E+000,3.51915E-001,2.99096E+000,,,3.51915E-001,5.15699E+000,,
8971,,,,,,,1.52071E-001,6.27041E-001,3.52150E-001,5.07832E-001,3.52150E-001,7.93934E-001,3.52150E-001,1.36137E+000,3.52150E-001,1.98960E+000,3.52150E-001,2.97785E+000,,,3.52150E-001,5.12838E+000,,
8972,,,,,,,1.52306E-001,6.27041E-001,3.52385E-001,5.07832E-001,3.52385E-001,8.13007E-001,3.52385E-001,1.35660E+000,3.52385E-001,1.99080E+000,3.52385E-001,2.97308E+000,,,3.52385E-001,5.09977E+000,,
8973,,,,,,,1.52539E-001,6.17504E-001,3.52618E-001,5.07832E-001,3.52618E-001,7.93934E-001,3.52618E-001,1.36137E+000,3.52618E-001,1.98126E+000,3.52618E-001,2.97189E+000,,,3.52618E-001,5.14746E+000,,
8974,,,,,,,1.52774E-001,6.12736E-001,3.52853E-001,5.12600E-001,3.52853E-001,8.03471E-001,3.52853E-001,1.35541E+000,3.52853E-001,1.96695E+000,3.52853E-001,2.95877E+000,,,3.52853E-001,5.18560E+000,,
8975,,,,,,,1.53008E-001,6.07967E-001,3.53087E-001,5.13792E-001,3.53087E-001,8.08239E-001,3.53087E-001,1.35183E+000,3.53087E-001,1.98126E+000,3.53087E-001,2.97785E+000,,,3.53087E-001,5.09024E+000,,
8976,,,,,,,1.53243E-001,6.12736E-001,3.53244E-001,5.17368E-001,3.53244E-001,7.98702E-001,3.53244E-001,1.35183E+000,3.53244E-001,1.98603E+000,3.53244E-001,2.96831E+000,,,3.53244E-001,5.12838E+000,,
8977,,,,,,,1.53477E-001,6.17504E-001,3.53477E-001,5.11706E-001,3.53477E-001,8.17776E-001,3.53477E-001,1.34230E+000,3.53477E-001,1.99080E+000,3.53477E-001,2.95401E+000,,,3.53477E-001,5.15223E+000,,
8978,,,,,,,1.53711E-001,6.22272E-001,3.53712E-001,5.07832E-001,3.53712E-001,7.98702E-001,3.53712E-001,1.38044E+000,3.53712E-001,1.99080E+000,3.53712E-001,2.98738E+000,,,3.53712E-001,5.18560E+000,,
8979,,,,,,,1.53946E-001,6.22272E-001,3.53947E-001,5.07832E-001,3.53947E-001,8.13007E-001,3.53947E-001,1.36614E+000,3.53947E-001,2.00033E+000,3.53947E-001,2.93493E+000,,,3.53947E-001,5.17130E+000,,
8980,,,,,,,1.54181E-001,6.17504E-001,3.54181E-001,5.07832E-001,3.54181E-001,7.93934E-001,3.54181E-001,1.35183E+000,3.54181E-001,1.98603E+000,3.54181E-001,2.91109E+000,,,3.54181E-001,5.15223E+000,,
8981,,,,,,,1.54415E-001,6.07967E-001,3.54416E-001,5.17368E-001,3.54416E-001,7.98702E-001,3.54416E-001,1.35183E+000,3.54416E-001,1.97172E+000,3.54416E-001,2.95401E+000,,,3.54416E-001,5.11885E+000,,
8982,,,,,,,1.54649E-001,6.07967E-001,3.54650E-001,5.26905E-001,3.54650E-001,8.08239E-001,3.54650E-001,1.35660E+000,3.54650E-001,1.97172E+000,3.54650E-001,2.95401E+000,,,3.54650E-001,5.24282E+000,,
8983,,,,,,,1.54805E-001,6.07967E-001,3.54884E-001,5.22137E-001,3.54884E-001,7.98702E-001,3.54884E-001,1.36137E+000,3.54884E-001,1.96218E+000,3.54884E-001,2.97308E+000,,,3.54884E-001,5.19037E+000,,
8984,,,,,,,1.55040E-001,6.17504E-001,3.55119E-001,5.17368E-001,3.55119E-001,8.22544E-001,3.55119E-001,1.36137E+000,3.55119E-001,1.98126E+000,3.55119E-001,3.00169E+000,,,3.55119E-001,5.20945E+000,,
8985,,,,,,,1.55274E-001,6.22272E-001,3.55353E-001,5.07832E-001,3.55353E-001,8.03471E-001,3.55353E-001,1.35183E+000,3.55353E-001,1.96695E+000,3.55353E-001,2.94447E+000,,,3.55353E-001,5.05686E+000,,
8986,,,,,,,1.55508E-001,6.22272E-001,3.55587E-001,5.07832E-001,3.55587E-001,8.13007E-001,3.55587E-001,1.36137E+000,3.55587E-001,1.98603E+000,3.55587E-001,2.97308E+000,,,3.55587E-001,5.07116E+000,,
8987,,,,,,,1.55743E-001,6.12736E-001,3.55822E-001,5.07832E-001,3.55822E-001,7.93934E-001,3.55822E-001,1.37091E+000,3.55822E-001,2.00510E+000,3.55822E-001,2.99692E+000,,,3.55822E-001,5.10693E+000,,
8988,,,,,,,1.55977E-001,6.07967E-001,3.56056E-001,5.17368E-001,3.56056E-001,8.08239E-001,3.56056E-001,1.35660E+000,3.56056E-001,1.98603E+000,3.56056E-001,2.98738E+000,,,3.56056E-001,5.14269E+000,,
8989,,,,,,,1.56212E-001,6.07967E-001,3.56291E-001,5.22137E-001,3.56291E-001,8.08239E-001,3.56291E-001,1.34706E+000,3.56291E-001,1.98126E+000,3.56291E-001,2.97189E+000,,,3.56291E-001,5.15699E+000,,
8990,,,,,,,1.56446E-001,6.11544E-001,3.56524E-001,5.26905E-001,3.56524E-001,7.98702E-001,3.56524E-001,1.34706E+000,3.56524E-001,1.99556E+000,3.56524E-001,2.94924E+000,,,3.56524E-001,5.12838E+000,,
8991,,,,,,,1.56680E-001,6.12736E-001,3.56681E-001,5.17368E-001,3.56681E-001,8.17776E-001,3.56681E-001,1.35660E+000,3.56681E-001,1.97172E+000,3.56681E-001,2.95401E+000,,,3.56681E-001,5.11885E+000,,
8992,,,,,,,1.56915E-001,6.17504E-001,3.56915E-001,5.12600E-001,3.56915E-001,8.03471E-001,3.56915E-001,1.35303E+000,3.56915E-001,1.99080E+000,3.56915E-001,2.96354E+000,,,3.56915E-001,5.11765E+000,,
8993,,,,,,,1.57149E-001,6.17504E-001,3.57150E-001,5.07832E-001,3.57150E-001,8.08239E-001,3.57150E-001,1.35660E+000,3.57150E-001,1.97649E+000,3.57150E-001,2.96831E+000,,,3.57150E-001,5.11408E+000,,
8994,,,,,,,1.57384E-001,6.12736E-001,3.57385E-001,5.07832E-001,3.57385E-001,7.93934E-001,3.57385E-001,1.35183E+000,3.57385E-001,1.98126E+000,3.57385E-001,2.94924E+000,,,3.57385E-001,5.10931E+000,,
8995,,,,,,,1.57618E-001,6.03199E-001,3.57618E-001,5.12600E-001,3.57618E-001,7.93934E-001,3.57618E-001,1.34706E+000,3.57618E-001,1.97649E+000,3.57618E-001,2.93493E+000,,,3.57618E-001,5.12600E+000,,
8996,,,,,,,1.57852E-001,6.03199E-001,3.57853E-001,5.26905E-001,3.57853E-001,8.08239E-001,3.57853E-001,1.34826E+000,3.57853E-001,1.98603E+000,3.57853E-001,2.94447E+000,,,3.57853E-001,5.15223E+000,,
8997,,,,,,,1.58009E-001,6.03199E-001,3.58088E-001,5.22137E-001,3.58088E-001,7.98702E-001,3.58088E-001,1.34706E+000,3.58088E-001,1.96695E+000,3.58088E-001,2.91586E+000,,,3.58088E-001,5.12838E+000,,
8998,,,,,,,1.58243E-001,6.07967E-001,3.58322E-001,5.12600E-001,3.58322E-001,8.17776E-001,3.58322E-001,1.34706E+000,3.58322E-001,2.00033E+000,3.58322E-001,2.95401E+000,,,3.58322E-001,5.15223E+000,,
8999,,,,,,,1.58477E-001,6.17504E-001,3.58556E-001,5.07832E-001,3.58556E-001,7.98702E-001,3.58556E-001,1.34706E+000,3.58556E-001,1.97649E+000,3.58556E-001,2.93970E+000,,,3.58556E-001,5.13315E+000,,
9000,,,,,,,1.58711E-001,6.17504E-001,3.58790E-001,5.07832E-001,3.58790E-001,8.08239E-001,3.58790E-001,1.34945E+000,3.58790E-001,1.98603E+000,3.58790E-001,2.98262E+000,,,3.58790E-001,5.11408E+000,,
9001,,,,,,,1.58946E-001,6.07967E-001,3.59025E-001,5.07832E-001,3.59025E-001,7.93934E-001,3.59025E-001,1.34766E+000,3.59025E-001,1.97649E+000,3.59025E-001,2.97785E+000,,,3.59025E-001,5.12362E+000,,
9002,,,,,,,1.59181E-001,6.03199E-001,3.59260E-001,5.12600E-001,3.59260E-001,7.93934E-001,3.59260E-001,1.34706E+000,3.59260E-001,1.96695E+000,3.59260E-001,2.95877E+000,,,3.59260E-001,5.12838E+000,,
9003,,,,,,,1.59414E-001,6.03199E-001,3.59493E-001,5.26905E-001,3.59493E-001,8.03471E-001,3.59493E-001,1.34706E+000,3.59493E-001,1.97887E+000,3.59493E-001,2.97308E+000,,,3.59493E-001,5.12481E+000,,
9004,,,,,,,1.59649E-001,6.06775E-001,3.59728E-001,5.22137E-001,3.59728E-001,7.98702E-001,3.59728E-001,1.34945E+000,3.59728E-001,1.98126E+000,3.59728E-001,2.99215E+000,,,3.59728E-001,5.11408E+000,,
9005,,,,,,,1.59883E-001,6.07967E-001,3.59884E-001,5.17368E-001,3.59884E-001,8.17776E-001,3.59884E-001,1.35183E+000,3.59884E-001,1.99080E+000,3.59884E-001,2.93970E+000,,,3.59884E-001,5.13315E+000,,
9006,,,,,,,1.60118E-001,6.12736E-001,3.60119E-001,5.12600E-001,3.60119E-001,7.98702E-001,3.60119E-001,1.35183E+000,3.60119E-001,1.98126E+000,3.60119E-001,2.96831E+000,,,3.60119E-001,5.08547E+000,,
9007,,,,,,,1.60352E-001,6.12736E-001,3.60353E-001,5.07832E-001,3.60353E-001,8.13007E-001,3.60353E-001,1.36018E+000,3.60353E-001,1.94311E+000,3.60353E-001,2.94924E+000,,,3.60353E-001,5.06639E+000,,
9008,,,,,,,1.60586E-001,6.07967E-001,3.60587E-001,5.12600E-001,3.60587E-001,7.93934E-001,3.60587E-001,1.36614E+000,3.60587E-001,1.99080E+000,3.60587E-001,2.96354E+000,,,3.60587E-001,5.10693E+000,,
9009,,,,,,,1.60821E-001,5.98431E-001,3.60822E-001,5.17368E-001,3.60822E-001,7.98702E-001,3.60822E-001,1.37091E+000,3.60822E-001,1.96695E+000,3.60822E-001,2.95401E+000,,,3.60822E-001,5.12362E+000,,
9010,,,,,,,1.61056E-001,5.98431E-001,3.61056E-001,5.26905E-001,3.61056E-001,8.08239E-001,3.61056E-001,1.35660E+000,3.61056E-001,1.97172E+000,3.61056E-001,2.96831E+000,,,3.61056E-001,5.15223E+000,,
9011,,,,,,,1.61212E-001,5.98431E-001,3.61291E-001,5.22137E-001,3.61291E-001,7.98702E-001,3.61291E-001,1.33753E+000,3.61291E-001,1.96218E+000,3.61291E-001,2.93970E+000,,,3.61291E-001,5.12362E+000,,
9012,,,,,,,1.61446E-001,6.03199E-001,3.61525E-001,5.17368E-001,3.61525E-001,8.17776E-001,3.61525E-001,1.34230E+000,3.61525E-001,1.97649E+000,3.61525E-001,2.92540E+000,,,3.61525E-001,5.11408E+000,,
9013,,,,,,,1.61680E-001,6.17504E-001,3.61759E-001,5.12600E-001,3.61759E-001,7.98702E-001,3.61759E-001,1.36614E+000,3.61759E-001,2.00510E+000,3.61759E-001,2.92778E+000,,,3.61759E-001,5.07116E+000,,
9014,,,,,,,1.61915E-001,6.12736E-001,3.61994E-001,5.12600E-001,3.61994E-001,8.13007E-001,3.61994E-001,1.36614E+000,3.61994E-001,1.98603E+000,3.61994E-001,2.92063E+000,,,3.61994E-001,5.08070E+000,,
9015,,,,,,,1.62149E-001,6.03199E-001,3.62228E-001,5.16176E-001,3.62228E-001,7.93934E-001,3.62228E-001,1.35899E+000,3.62228E-001,1.96218E+000,3.62228E-001,2.92540E+000,,,3.62228E-001,5.03778E+000,,
9016,,,,,,,1.62383E-001,5.98431E-001,3.62462E-001,5.17368E-001,3.62462E-001,7.98702E-001,3.62462E-001,1.35958E+000,3.62462E-001,1.95265E+000,3.62462E-001,2.93493E+000,,,3.62462E-001,5.09977E+000,,
9017,,,,,,,1.62618E-001,5.98431E-001,3.62697E-001,5.22137E-001,3.62697E-001,8.08239E-001,3.62697E-001,1.35660E+000,3.62697E-001,1.95742E+000,3.62697E-001,2.89679E+000,,,3.62697E-001,5.15699E+000,,
9018,,,,,,,1.62852E-001,5.98431E-001,3.62931E-001,5.22137E-001,3.62931E-001,7.98702E-001,3.62931E-001,1.35660E+000,3.62931E-001,1.96695E+000,3.62931E-001,2.92540E+000,,,3.62931E-001,5.07593E+000,,
9019,,,,,,,1.63087E-001,6.03199E-001,3.63088E-001,5.17368E-001,3.63088E-001,8.17776E-001,3.63088E-001,1.34706E+000,3.63088E-001,1.96695E+000,3.63088E-001,2.97308E+000,,,3.63088E-001,5.04255E+000,,
9020,,,,,,,1.63321E-001,6.12736E-001,3.63321E-001,5.07832E-001,3.63321E-001,7.93934E-001,3.63321E-001,1.34230E+000,3.63321E-001,1.98126E+000,3.63321E-001,2.91586E+000,,,3.63321E-001,5.03302E+000,,
9021,,,,,,,1.63555E-001,6.07967E-001,3.63556E-001,5.07832E-001,3.63556E-001,8.13007E-001,3.63556E-001,1.35183E+000,3.63556E-001,1.96695E+000,3.63556E-001,2.94924E+000,,,3.63556E-001,5.06163E+000,,
9022,,,,,,,1.63790E-001,6.03199E-001,3.63791E-001,5.07832E-001,3.63791E-001,7.93934E-001,3.63791E-001,1.36614E+000,3.63791E-001,1.99080E+000,3.63791E-001,2.95877E+000,,,3.63791E-001,5.07593E+000,,
9023,,,,,,,1.64024E-001,5.93662E-001,3.64025E-001,5.17368E-001,3.64025E-001,8.08239E-001,3.64025E-001,1.35183E+000,3.64025E-001,1.97649E+000,3.64025E-001,2.95877E+000,,,3.64025E-001,5.05209E+000,,
9024,,,,,,,1.64258E-001,5.93662E-001,3.64259E-001,5.22137E-001,3.64259E-001,8.08239E-001,3.64259E-001,1.34230E+000,3.64259E-001,1.96695E+000,3.64259E-001,2.93016E+000,,,3.64259E-001,5.06163E+000,,
9025,,,,,,,1.64414E-001,5.93662E-001,3.64493E-001,5.26905E-001,3.64493E-001,7.93934E-001,3.64493E-001,1.35183E+000,3.64493E-001,1.98603E+000,3.64493E-001,2.92063E+000,,,3.64493E-001,4.98533E+000,,
9026,,,,,,,1.64649E-001,5.98431E-001,3.64728E-001,5.12600E-001,3.64728E-001,8.17776E-001,3.64728E-001,1.36137E+000,3.64728E-001,1.95265E+000,3.64728E-001,2.92540E+000,,,3.64728E-001,5.01871E+000,,
9027,,,,,,,1.64884E-001,6.07967E-001,3.64963E-001,5.07832E-001,3.64963E-001,7.93934E-001,3.64963E-001,1.36614E+000,3.64963E-001,1.97172E+000,3.64963E-001,2.94447E+000,,,3.64963E-001,5.09977E+000,,
9028,,,,,,,1.65118E-001,6.07967E-001,3.65197E-001,5.07832E-001,3.65197E-001,8.08239E-001,3.65197E-001,1.35779E+000,3.65197E-001,1.95265E+000,3.65197E-001,2.96354E+000,,,3.65197E-001,5.08070E+000,,
9029,,,,,,,1.65352E-001,5.98431E-001,3.65431E-001,5.12600E-001,3.65431E-001,7.98702E-001,3.65431E-001,1.35183E+000,3.65431E-001,1.96695E+000,3.65431E-001,2.91586E+000,,,3.65431E-001,5.07116E+000,,
9030,,,,,,,1.65586E-001,5.88894E-001,3.65665E-001,5.17368E-001,3.65665E-001,7.98702E-001,3.65665E-001,1.35183E+000,3.65665E-001,1.96695E+000,3.65665E-001,2.93493E+000,,,3.65665E-001,5.08547E+000,,
9031,,,,,,,1.65821E-001,5.93662E-001,3.65900E-001,5.26905E-001,3.65900E-001,8.08239E-001,3.65900E-001,1.34826E+000,3.65900E-001,1.97649E+000,3.65900E-001,2.97308E+000,,,3.65900E-001,5.09143E+000,,
9032,,,,,,,1.66056E-001,5.93662E-001,3.66135E-001,5.26905E-001,3.66135E-001,8.03471E-001,3.66135E-001,1.34706E+000,3.66135E-001,1.95742E+000,3.66135E-001,2.93016E+000,,,3.66135E-001,5.11408E+000,,
9033,,,,,,,1.66289E-001,5.98431E-001,3.66290E-001,5.17368E-001,3.66290E-001,8.17776E-001,3.66290E-001,1.34230E+000,3.66290E-001,1.97649E+000,3.66290E-001,2.94924E+000,,,3.66290E-001,5.09501E+000,,
